subject,role,orderCond,oppType,choice,globalRound,matchNum,matchRound,score,rt,oppChoice,oppScore,stamp
21,0,1,1,0,22,1,3,100,2538,0,0,6/21/17 13:35
21,0,1,1,0,23,1,4,100,726,0,0,6/21/17 13:35
21,0,1,1,0,24,1,5,100,528,0,0,6/21/17 13:35
21,0,1,1,0,25,1,6,100,821,0,0,6/21/17 13:35
21,0,1,1,0,26,1,7,100,522,0,0,6/21/17 13:35
21,0,1,1,0,27,1,8,100,577,0,0,6/21/17 13:36
21,0,1,1,0,28,1,9,100,490,0,0,6/21/17 13:36
21,0,1,1,0,29,1,10,100,508,0,0,6/21/17 13:36
21,0,1,1,0,30,1,11,100,377,0,0,6/21/17 13:36
21,0,1,1,0,31,1,12,100,500,0,0,6/21/17 13:36
21,0,1,1,0,32,1,13,100,486,0,0,6/21/17 13:36
21,0,1,1,0,33,1,14,100,502,0,0,6/21/17 13:36
21,0,1,1,0,34,1,15,100,323,0,0,6/21/17 13:36
21,1,1,2,1,35,2,0,97,3803,1,-1,6/21/17 13:37
21,1,1,2,1,36,2,1,94,1389,1,-2,6/21/17 13:37
21,1,1,2,1,37,2,2,91,4991,1,-3,6/21/17 13:37
21,1,1,2,1,38,2,3,88,447,1,-4,6/21/17 13:38
21,1,1,2,1,39,2,4,85,753,1,-5,6/21/17 13:38
21,1,1,2,1,40,2,5,82,631,1,-6,6/21/17 13:38
21,1,1,2,1,41,2,6,79,1565,1,-7,6/21/17 13:38
21,1,1,2,1,42,2,7,76,686,1,-8,6/21/17 13:38
21,1,1,2,1,43,2,8,73,634,1,-9,6/21/17 13:38
21,1,1,2,1,44,2,9,70,423,1,-10,6/21/17 13:39
21,1,1,2,1,45,2,10,67,552,1,-11,6/21/17 13:39
21,1,1,2,1,46,2,11,64,547,1,-12,6/21/17 13:39
21,1,1,2,1,47,2,12,61,569,1,-13,6/21/17 13:39
21,1,1,2,1,48,2,13,58,1191,1,-14,6/21/17 13:39
21,1,1,2,1,49,2,14,55,387,1,-15,6/21/17 13:39
21,1,1,2,1,50,2,15,52,2856,1,-16,6/21/17 13:39
21,1,1,2,1,51,2,16,49,381,1,-17,6/21/17 13:39
21,1,1,2,1,52,2,17,46,451,1,-18,6/21/17 13:40
21,1,1,2,1,53,2,18,43,1018,1,-19,6/21/17 13:40
21,1,1,2,1,54,2,19,40,569,1,-20,6/21/17 13:40
22,0,1,0,0,0,0,0,100,30226,0,0,6/21/17 14:06
22,0,1,0,0,1,0,1,100,7740,0,0,6/21/17 14:07
22,0,1,0,0,2,0,2,100,6789,0,0,6/21/17 14:07
22,0,1,0,0,3,0,3,100,2184,0,0,6/21/17 14:07
22,0,1,0,0,4,0,4,100,4427,0,0,6/21/17 14:08
22,0,1,0,0,5,0,5,100,4624,0,0,6/21/17 14:08
22,0,1,0,0,6,0,6,100,11643,0,0,6/21/17 14:08
22,0,1,0,0,7,0,7,100,2994,0,0,6/21/17 14:08
22,0,1,0,1,8,0,8,102,2360,0,-2,6/21/17 14:09
22,0,1,0,0,9,0,9,102,2755,0,-2,6/21/17 14:09
22,0,1,0,0,10,0,10,102,1680,0,-2,6/21/17 14:09
22,0,1,0,0,11,0,11,102,1571,0,-2,6/21/17 14:09
22,0,1,0,1,12,0,12,104,1473,0,-4,6/21/17 14:09
22,0,1,0,0,13,0,13,104,989,0,-4,6/21/17 14:09
22,0,1,0,0,14,0,14,104,923,0,-4,6/21/17 14:09
22,0,1,0,0,15,0,15,104,1121,0,-4,6/21/17 14:10
22,0,1,0,0,16,0,16,104,903,0,-4,6/21/17 14:10
22,0,1,0,0,17,0,17,104,899,0,-4,6/21/17 14:10
22,1,1,1,1,18,1,0,101,7235,1,-5,6/21/17 14:10
22,1,1,1,0,19,1,1,101,6349,0,-5,6/21/17 14:11
22,1,1,1,0,20,1,2,101,4091,0,-5,6/21/17 14:11
22,1,1,1,0,21,1,3,101,2772,0,-5,6/21/17 14:11
22,1,1,1,0,22,1,4,101,3865,0,-5,6/21/17 14:11
22,1,1,1,0,23,1,5,101,2956,0,-5,6/21/17 14:12
22,1,1,1,0,24,1,6,101,2747,0,-5,6/21/17 14:12
22,1,1,1,0,25,1,7,101,2656,0,-5,6/21/17 14:12
22,1,1,1,0,26,1,8,101,1760,0,-5,6/21/17 14:12
22,1,1,1,0,27,1,9,101,1272,0,-5,6/21/17 14:12
22,1,1,1,0,28,1,10,101,1567,0,-5,6/21/17 14:12
22,1,1,1,0,29,1,11,101,1315,0,-5,6/21/17 14:12
22,0,1,2,0,30,2,0,101,3834,0,-5,6/21/17 14:13
22,0,1,2,0,31,2,1,101,1629,0,-5,6/21/17 14:13
22,0,1,2,0,32,2,2,101,967,0,-5,6/21/17 14:13
22,0,1,2,0,33,2,3,101,1594,0,-5,6/21/17 14:13
22,0,1,2,0,34,2,4,101,2823,0,-5,6/21/17 14:13
22,0,1,2,0,35,2,5,101,1449,0,-5,6/21/17 14:14
22,0,1,2,0,36,2,6,101,1009,0,-5,6/21/17 14:14
22,0,1,2,0,37,2,7,101,763,0,-5,6/21/17 14:14
22,0,1,2,0,38,2,8,101,785,0,-5,6/21/17 14:14
22,0,1,2,0,39,2,9,101,2639,0,-5,6/21/17 14:14
22,0,1,2,0,40,2,10,101,778,0,-5,6/21/17 14:14
22,0,1,2,0,41,2,11,101,3256,0,-5,6/21/17 14:14
22,0,1,2,0,42,2,12,101,1098,0,-5,6/21/17 14:15
22,0,1,2,0,43,2,13,101,1390,0,-5,6/21/17 14:15
22,0,1,2,0,44,2,14,101,671,0,-5,6/21/17 14:15
22,0,1,2,0,45,2,15,101,1138,0,-5,6/21/17 14:15
22,0,1,2,0,46,2,16,101,835,0,-5,6/21/17 14:15
22,0,1,2,1,47,2,17,100,2414,1,-8,6/21/17 14:15
22,0,1,2,0,48,2,18,100,2519,0,-8,6/21/17 14:16
22,0,1,2,0,49,2,19,100,1084,0,-8,6/21/17 14:16
23,0,0,2,0,0,0,0,100,2329,0,0,6/21/17 13:31
23,0,0,2,0,1,0,1,100,1940,0,0,6/21/17 13:32
23,0,0,2,0,2,0,2,100,1047,0,0,6/21/17 13:32
23,0,0,2,0,3,0,3,100,855,0,0,6/21/17 13:32
23,0,0,2,0,4,0,4,100,1028,0,0,6/21/17 13:32
23,0,0,2,0,5,0,5,100,829,0,0,6/21/17 13:32
23,0,0,2,0,6,0,6,100,646,0,0,6/21/17 13:32
23,0,0,2,0,7,0,7,100,723,0,0,6/21/17 13:32
23,0,0,2,0,8,0,8,100,574,0,0,6/21/17 13:33
23,0,0,2,0,9,0,9,100,551,0,0,6/21/17 13:33
23,0,0,2,0,10,0,10,100,643,0,0,6/21/17 13:33
23,0,0,2,0,11,0,11,100,552,0,0,6/21/17 13:33
23,0,0,2,0,12,0,12,100,424,0,0,6/21/17 13:33
23,0,0,2,0,13,0,13,100,707,0,0,6/21/17 13:33
23,0,0,2,0,14,0,14,100,674,0,0,6/21/17 13:33
23,0,0,2,0,15,0,15,100,433,0,0,6/21/17 13:33
23,0,0,2,0,16,0,16,100,547,0,0,6/21/17 13:33
23,0,0,2,0,17,0,17,100,574,0,0,6/21/17 13:34
23,0,0,2,0,18,0,18,100,658,0,0,6/21/17 13:34
23,0,0,2,0,19,0,19,100,658,0,0,6/21/17 13:34
23,1,0,0,0,20,1,0,100,1309,0,0,6/21/17 13:34
23,1,0,0,0,21,1,1,100,515,0,0,6/21/17 13:34
23,1,0,0,0,22,1,2,100,397,0,0,6/21/17 13:34
23,1,0,0,0,23,1,3,100,644,0,0,6/21/17 13:34
23,1,0,0,0,24,1,4,100,364,0,0,6/21/17 13:35
23,1,0,0,0,25,1,5,100,508,0,0,6/21/17 13:35
23,1,0,0,0,26,1,6,100,890,0,0,6/21/17 13:35
23,1,0,0,0,27,1,7,100,745,0,0,6/21/17 13:35
23,1,0,0,0,28,1,8,100,603,0,0,6/21/17 13:35
23,1,0,0,0,29,1,9,100,352,0,0,6/21/17 13:35
23,1,0,0,0,30,1,10,100,518,0,0,6/21/17 13:35
23,1,0,0,0,31,1,11,100,548,0,0,6/21/17 13:35
23,1,0,0,0,32,1,12,100,757,0,0,6/21/17 13:35
23,1,0,0,0,33,1,13,100,508,0,0,6/21/17 13:36
23,1,0,0,0,34,1,14,100,619,0,0,6/21/17 13:36
23,1,0,0,0,35,1,15,100,783,0,0,6/21/17 13:36
23,1,0,0,0,36,1,16,100,639,0,0,6/21/17 13:36
23,1,0,0,0,37,1,17,100,826,0,0,6/21/17 13:36
23,0,0,1,0,38,2,0,100,711,0,0,6/21/17 13:36
23,0,0,1,0,39,2,1,100,498,0,0,6/21/17 13:37
23,0,0,1,0,40,2,2,100,290,0,0,6/21/17 13:37
23,0,0,1,0,41,2,3,100,821,0,0,6/21/17 13:37
23,0,0,1,0,42,2,4,100,377,0,0,6/21/17 13:37
23,0,0,1,0,43,2,5,100,703,0,0,6/21/17 13:37
23,0,0,1,0,44,2,6,100,633,0,0,6/21/17 13:37
23,0,0,1,0,45,2,7,100,782,0,0,6/21/17 13:37
23,0,0,1,0,46,2,8,100,715,0,0,6/21/17 13:37
23,0,0,1,0,47,2,9,100,586,0,0,6/21/17 13:38
23,0,0,1,0,48,2,10,100,630,0,0,6/21/17 13:38
23,0,0,1,0,49,2,11,100,1378,0,0,6/21/17 13:38
23,0,0,1,0,50,2,12,100,1003,0,0,6/21/17 13:38
23,0,0,1,0,51,2,13,100,395,0,0,6/21/17 13:38
23,0,0,1,0,52,2,14,100,447,0,0,6/21/17 13:38
23,0,0,1,0,53,2,15,100,563,0,0,6/21/17 13:38
23,0,0,1,0,54,2,16,100,364,0,0,6/21/17 13:38
24,0,1,1,1,0,0,0,99,3362,1,-3,6/21/17 14:15
24,0,1,1,1,1,0,1,101,1392,0,-5,6/21/17 14:16
24,0,1,1,1,2,0,2,103,4115,0,-7,6/21/17 14:16
24,0,1,1,1,3,0,3,105,6242,0,-9,6/21/17 14:16
24,0,1,1,1,4,0,4,107,1925,0,-11,6/21/17 14:16
24,0,1,1,1,5,0,5,109,1228,0,-13,6/21/17 14:16
24,0,1,1,1,6,0,6,111,1699,0,-15,6/21/17 14:16
24,0,1,1,1,7,0,7,113,1053,0,-17,6/21/17 14:17
24,0,1,1,1,8,0,8,115,1098,0,-19,6/21/17 14:17
24,0,1,1,1,9,0,9,117,1002,0,-21,6/21/17 14:17
24,0,1,1,1,10,0,10,119,465,0,-23,6/21/17 14:17
24,0,1,1,1,11,0,11,121,594,0,-25,6/21/17 14:17
24,0,1,1,1,12,0,12,123,629,0,-27,6/21/17 14:17
24,0,1,1,1,13,0,13,125,699,0,-29,6/21/17 14:17
24,0,1,1,1,14,0,14,127,725,0,-31,6/21/17 14:17
24,0,1,1,1,15,0,15,129,675,0,-33,6/21/17 14:18
24,0,1,1,1,16,0,16,131,323,0,-35,6/21/17 14:18
24,1,1,0,0,17,1,0,131,2739,0,-35,6/21/17 14:18
24,1,1,0,0,18,1,1,131,1845,0,-35,6/21/17 14:18
24,1,1,0,0,19,1,2,131,460,0,-35,6/21/17 14:18
24,1,1,0,0,20,1,3,131,389,0,-35,6/21/17 14:18
24,1,1,0,0,21,1,4,131,965,0,-35,6/21/17 14:18
24,1,1,0,0,22,1,5,131,501,0,-35,6/21/17 14:19
24,1,1,0,0,23,1,6,131,458,0,-35,6/21/17 14:19
24,1,1,0,0,24,1,7,131,812,0,-35,6/21/17 14:19
24,1,1,0,0,25,1,8,131,515,0,-35,6/21/17 14:19
24,1,1,0,0,26,1,9,131,838,0,-35,6/21/17 14:19
24,1,1,0,0,27,1,10,131,2422,0,-35,6/21/17 14:19
24,1,1,0,0,28,1,11,131,1822,0,-35,6/21/17 14:19
24,1,1,0,0,29,1,12,131,677,0,-35,6/21/17 14:20
24,1,1,0,0,30,1,13,131,676,0,-35,6/21/17 14:20
24,1,1,2,0,31,2,0,129,1669,1,-33,6/21/17 14:20
24,1,1,2,0,32,2,1,127,1245,1,-31,6/21/17 14:20
24,1,1,2,0,33,2,2,125,989,1,-29,6/21/17 14:20
24,1,1,2,0,34,2,3,123,1188,1,-27,6/21/17 14:20
24,1,1,2,0,35,2,4,121,492,1,-25,6/21/17 14:20
24,1,1,2,0,36,2,5,119,390,1,-23,6/21/17 14:21
24,1,1,2,0,37,2,6,117,348,1,-21,6/21/17 14:21
24,1,1,2,0,38,2,7,115,549,1,-19,6/21/17 14:21
24,1,1,2,1,39,2,8,112,2060,1,-20,6/21/17 14:21
24,1,1,2,0,40,2,9,110,957,1,-18,6/21/17 14:21
24,1,1,2,0,41,2,10,108,477,1,-16,6/21/17 14:21
24,1,1,2,0,42,2,11,106,533,1,-14,6/21/17 14:21
24,1,1,2,0,43,2,12,104,645,1,-12,6/21/17 14:21
24,1,1,2,0,44,2,13,102,494,1,-10,6/21/17 14:22
24,1,1,2,0,45,2,14,100,493,1,-8,6/21/17 14:22
24,1,1,2,0,46,2,15,98,483,1,-6,6/21/17 14:22
24,1,1,2,0,47,2,16,96,1302,1,-4,6/21/17 14:22
24,1,1,2,0,48,2,17,94,4171,1,-2,6/21/17 14:22
24,1,1,2,0,49,2,18,92,556,1,0,6/21/17 14:22
24,1,1,2,0,50,2,19,90,373,1,2,6/21/17 14:22
25,0,0,2,1,0,0,0,99,3020,1,-3,6/21/17 13:41
25,0,0,2,0,1,0,1,99,5566,0,-3,6/21/17 13:41
25,0,0,2,1,2,0,2,98,1790,1,-6,6/21/17 13:41
25,0,0,2,1,3,0,3,97,1264,1,-9,6/21/17 13:41
25,0,0,2,0,4,0,4,97,1581,0,-9,6/21/17 13:41
25,0,0,2,0,5,0,5,97,324,0,-9,6/21/17 13:42
25,0,0,2,1,6,0,6,96,435,1,-12,6/21/17 13:42
25,0,0,2,0,7,0,7,96,1292,0,-12,6/21/17 13:42
25,0,0,2,0,8,0,8,96,802,0,-12,6/21/17 13:42
25,0,0,2,1,9,0,9,95,797,1,-15,6/21/17 13:42
25,0,0,2,0,10,0,10,95,472,0,-15,6/21/17 13:42
25,0,0,2,0,11,0,11,95,494,0,-15,6/21/17 13:42
25,0,0,2,0,12,0,12,95,626,0,-15,6/21/17 13:42
25,0,0,2,0,13,0,13,95,237,0,-15,6/21/17 13:43
25,0,0,2,0,14,0,14,95,1033,0,-15,6/21/17 13:43
25,0,0,2,0,15,0,15,95,1043,0,-15,6/21/17 13:43
25,0,0,2,0,16,0,16,95,727,0,-15,6/21/17 13:43
25,0,0,2,1,17,0,17,94,327,1,-18,6/21/17 13:43
25,0,0,2,0,18,0,18,94,339,0,-18,6/21/17 13:43
25,0,0,2,0,19,0,19,94,805,0,-18,6/21/17 13:43
25,1,0,1,1,20,1,0,91,3549,1,-19,6/21/17 13:44
25,1,0,1,1,21,1,1,90,809,0,-22,6/21/17 13:44
25,1,0,1,0,22,1,2,90,604,0,-22,6/21/17 13:44
25,1,0,1,0,23,1,3,90,474,0,-22,6/21/17 13:44
25,1,0,1,0,24,1,4,90,1433,0,-22,6/21/17 13:44
25,1,0,1,0,25,1,5,90,4,0,-22,6/21/17 13:44
25,1,0,1,0,26,1,6,90,443,0,-22,6/21/17 13:44
25,1,0,1,0,27,1,7,90,1021,0,-22,6/21/17 13:45
25,1,0,1,0,28,1,8,90,1075,0,-22,6/21/17 13:45
25,1,0,1,0,29,1,9,90,562,0,-22,6/21/17 13:45
25,0,0,0,1,30,2,0,92,7552,0,-24,6/21/17 13:45
25,0,0,0,0,31,2,1,92,1920,0,-24,6/21/17 13:45
25,0,0,0,0,32,2,2,92,536,0,-24,6/21/17 13:45
25,0,0,0,0,33,2,3,92,399,0,-24,6/21/17 13:45
25,0,0,0,0,34,2,4,92,349,0,-24,6/21/17 13:46
25,0,0,0,0,35,2,5,92,376,0,-24,6/21/17 13:46
25,0,0,0,0,36,2,6,92,373,0,-24,6/21/17 13:46
25,0,0,0,0,37,2,7,92,1271,0,-24,6/21/17 13:46
25,0,0,0,0,38,2,8,92,8240,0,-24,6/21/17 13:46
25,0,0,0,0,39,2,9,92,691,0,-24,6/21/17 13:46
25,0,0,0,0,40,2,10,92,1476,0,-24,6/21/17 13:47
25,0,0,0,0,41,2,11,92,2385,0,-24,6/21/17 13:47
25,0,0,0,0,42,2,12,92,5818,0,-24,6/21/17 13:47
25,0,0,0,0,43,2,13,92,755,0,-24,6/21/17 13:47
26,0,0,2,0,0,0,0,100,4061,0,0,6/21/17 13:27
26,0,0,2,0,1,0,1,100,3757,0,0,6/21/17 13:27
26,0,0,2,0,2,0,2,100,1748,0,0,6/21/17 13:27
26,0,0,2,0,3,0,3,100,1187,0,0,6/21/17 13:27
26,0,0,2,0,4,0,4,100,2443,0,0,6/21/17 13:27
26,0,0,2,0,5,0,5,100,1411,0,0,6/21/17 13:28
26,0,0,2,0,6,0,6,100,720,0,0,6/21/17 13:28
26,0,0,2,0,7,0,7,100,862,0,0,6/21/17 13:28
26,0,0,2,0,8,0,8,100,801,0,0,6/21/17 13:28
26,0,0,2,0,9,0,9,100,901,0,0,6/21/17 13:28
26,0,0,2,0,10,0,10,100,865,0,0,6/21/17 13:28
26,0,0,2,0,11,0,11,100,1181,0,0,6/21/17 13:28
26,0,0,2,0,12,0,12,100,1665,0,0,6/21/17 13:28
26,0,0,2,0,13,0,13,100,1010,0,0,6/21/17 13:29
26,0,0,2,0,14,0,14,100,934,0,0,6/21/17 13:29
26,0,0,2,0,15,0,15,100,775,0,0,6/21/17 13:29
26,0,0,2,0,16,0,16,100,2360,0,0,6/21/17 13:29
26,0,0,2,0,17,0,17,100,736,0,0,6/21/17 13:29
26,0,0,2,0,18,0,18,100,798,0,0,6/21/17 13:29
26,0,0,2,0,19,0,19,100,624,0,0,6/21/17 13:29
26,1,0,0,0,20,1,0,100,2682,0,0,6/21/17 13:30
26,1,0,0,0,21,1,1,100,535,0,0,6/21/17 13:30
26,1,0,0,0,22,1,2,100,419,0,0,6/21/17 13:30
26,1,0,0,0,23,1,3,100,962,0,0,6/21/17 13:30
26,1,0,0,0,24,1,4,100,477,0,0,6/21/17 13:30
26,1,0,0,0,25,1,5,100,608,0,0,6/21/17 13:30
26,1,0,0,0,26,1,6,100,478,0,0,6/21/17 13:30
26,1,0,0,0,27,1,7,100,505,0,0,6/21/17 13:30
26,1,0,0,0,28,1,8,100,458,0,0,6/21/17 13:31
26,1,0,0,0,29,1,9,100,594,0,0,6/21/17 13:31
26,1,0,0,0,30,1,10,100,595,0,0,6/21/17 13:31
26,1,0,0,0,31,1,11,100,525,0,0,6/21/17 13:31
26,1,0,0,0,32,1,12,100,694,0,0,6/21/17 13:31
26,1,0,0,0,33,1,13,100,684,0,0,6/21/17 13:31
26,1,0,0,0,34,1,14,100,366,0,0,6/21/17 13:31
26,1,0,0,0,35,1,15,100,492,0,0,6/21/17 13:31
26,1,0,0,0,36,1,16,100,2018,0,0,6/21/17 13:32
26,1,0,0,0,37,1,17,100,1268,0,0,6/21/17 13:32
26,1,0,0,0,38,1,18,100,678,0,0,6/21/17 13:32
26,1,0,0,0,39,1,19,100,1112,0,0,6/21/17 13:32
26,0,0,1,0,40,2,0,100,1961,0,0,6/21/17 13:32
26,0,0,1,0,41,2,1,100,586,0,0,6/21/17 13:33
26,0,0,1,0,42,2,2,100,610,0,0,6/21/17 13:33
26,0,0,1,0,43,2,3,100,404,0,0,6/21/17 13:33
26,0,0,1,0,44,2,4,100,371,0,0,6/21/17 13:33
26,0,0,1,0,45,2,5,100,728,0,0,6/21/17 13:33
26,0,0,1,0,46,2,6,100,533,0,0,6/21/17 13:33
26,0,0,1,0,47,2,7,100,979,0,0,6/21/17 13:33
26,0,0,1,0,48,2,8,100,2593,0,0,6/21/17 13:33
26,0,0,1,0,49,2,9,100,697,0,0,6/21/17 13:33
26,0,0,1,0,50,2,10,100,682,0,0,6/21/17 13:34
27,0,1,1,0,0,0,0,100,139578,0,0,6/21/17 13:45
27,0,1,1,1,1,0,1,99,1427,1,-3,6/21/17 13:45
27,0,1,1,0,2,0,2,99,1328,0,-3,6/21/17 13:45
27,0,1,1,0,3,0,3,99,1964,0,-3,6/21/17 13:45
27,0,1,1,1,4,0,4,98,6498,1,-6,6/21/17 13:45
27,0,1,1,0,5,0,5,98,3398,0,-6,6/21/17 13:46
27,0,1,1,0,6,0,6,98,15012,0,-6,6/21/17 13:46
27,0,1,1,1,7,0,7,97,94460,1,-9,6/21/17 13:48
27,0,1,1,1,8,0,8,99,650,0,-11,6/21/17 13:48
27,0,1,1,1,9,0,9,101,389,0,-13,6/21/17 13:48
27,0,1,1,1,10,0,10,103,452,0,-15,6/21/17 13:49
27,0,1,1,1,11,0,11,105,373,0,-17,6/21/17 13:49
27,0,1,1,1,12,0,12,107,322,0,-19,6/21/17 13:49
27,0,1,1,1,13,0,13,109,366,0,-21,6/21/17 13:50
27,0,1,1,1,14,0,14,111,371,0,-23,6/21/17 13:50
27,0,1,1,1,15,0,15,113,308,0,-25,6/21/17 13:51
27,0,1,1,1,16,0,16,115,348,0,-27,6/21/17 13:51
27,0,1,1,1,17,0,17,117,324,0,-29,6/21/17 13:53
27,0,1,1,1,18,0,18,119,318,0,-31,6/21/17 13:54
27,1,1,0,0,19,1,0,119,3513,0,-31,6/21/17 13:54
27,1,1,0,0,20,1,1,119,654,0,-31,6/21/17 13:54
27,1,1,0,0,21,1,2,119,877,0,-31,6/21/17 13:54
27,1,1,0,0,22,1,3,119,355,0,-31,6/21/17 13:54
27,1,1,0,0,23,1,4,119,870,0,-31,6/21/17 13:55
27,1,1,0,0,24,1,5,119,670,0,-31,6/21/17 13:55
27,1,1,0,0,25,1,6,119,333,0,-31,6/21/17 13:55
27,1,1,0,0,26,1,7,119,366,0,-31,6/21/17 13:55
27,1,1,0,0,27,1,8,119,1151,0,-31,6/21/17 13:56
27,1,1,0,0,28,1,9,119,339,0,-31,6/21/17 13:56
27,1,1,0,0,29,1,10,119,326,0,-31,6/21/17 13:56
27,1,1,0,0,30,1,11,119,270,0,-31,6/21/17 13:57
27,1,1,0,0,31,1,12,119,845,0,-31,6/21/17 13:57
27,1,1,0,0,32,1,13,119,301,0,-31,6/21/17 13:57
27,1,1,0,0,33,1,14,119,478,0,-31,6/21/17 13:58
27,1,1,0,0,34,1,15,119,1213,0,-31,6/21/17 13:59
27,1,1,0,0,35,1,16,119,576,0,-31,6/21/17 14:00
27,1,1,0,0,36,1,17,119,406,0,-31,6/21/17 14:02
27,0,1,2,1,37,2,0,118,1420,1,-34,6/21/17 14:02
27,0,1,2,0,38,2,1,118,452,0,-34,6/21/17 14:04
27,0,1,2,0,39,2,2,118,2062,0,-34,6/21/17 14:04
27,0,1,2,0,40,2,3,118,1822,0,-34,6/21/17 14:05
27,0,1,2,0,41,2,4,118,6109,0,-34,6/21/17 14:05
27,0,1,2,0,42,2,5,118,117450,0,-34,6/21/17 14:07
27,0,1,2,0,43,2,6,118,732,0,-34,6/21/17 14:09
27,0,1,2,0,44,2,7,118,868,0,-34,6/21/17 14:09
27,0,1,2,0,45,2,8,118,443,0,-34,6/21/17 14:11
27,0,1,2,0,46,2,9,118,89056,0,-34,6/21/17 14:14
27,0,1,2,0,47,2,10,118,1228,0,-34,6/21/17 14:15
27,0,1,2,0,48,2,11,118,4084,0,-34,6/21/17 14:15
27,0,1,2,0,49,2,12,118,666,0,-34,6/21/17 14:15
27,0,1,2,0,50,2,13,118,540,0,-34,6/21/17 14:15
27,0,1,2,0,51,2,14,118,1129,0,-34,6/21/17 14:17
27,0,1,2,0,52,2,15,118,1716,0,-34,6/21/17 14:17
27,0,1,2,0,53,2,16,118,541,0,-34,6/21/17 14:17
27,0,1,2,0,54,2,17,118,830,0,-34,6/21/17 14:17
27,0,1,2,0,55,2,18,118,1109,0,-34,6/21/17 14:18
27,0,1,2,0,56,2,19,118,702,0,-34,6/21/17 14:18
28,0,1,0,0,0,0,0,100,4731,0,0,6/21/17 13:38
28,0,1,0,0,1,0,1,100,1736,0,0,6/21/17 13:38
28,0,1,0,0,2,0,2,100,715,0,0,6/21/17 13:38
28,0,1,0,0,3,0,3,100,916,0,0,6/21/17 13:38
28,0,1,0,0,4,0,4,100,1096,0,0,6/21/17 13:38
28,0,1,0,0,5,0,5,100,1355,0,0,6/21/17 13:38
28,0,1,0,0,6,0,6,100,659,0,0,6/21/17 13:39
28,0,1,0,0,7,0,7,100,1727,0,0,6/21/17 13:40
28,0,1,0,0,8,0,8,100,11257,0,0,6/21/17 13:40
28,0,1,0,0,9,0,9,100,976,0,0,6/21/17 13:40
28,0,1,0,0,10,0,10,100,487,0,0,6/21/17 13:40
28,0,1,0,0,11,0,11,100,635,0,0,6/21/17 13:40
28,0,1,0,0,12,0,12,100,604,0,0,6/21/17 13:40
28,0,1,0,0,13,0,13,100,1245,0,0,6/21/17 13:41
28,0,1,0,0,14,0,14,100,702,0,0,6/21/17 13:41
28,0,1,0,0,15,0,15,100,669,0,0,6/21/17 13:41
28,0,1,0,0,16,0,16,100,491,0,0,6/21/17 13:41
28,0,1,0,0,17,0,17,100,783,0,0,6/21/17 13:41
28,1,1,1,1,18,1,0,97,2482,1,-1,6/21/17 13:42
28,1,1,1,0,19,1,1,97,5170,0,-1,6/21/17 13:42
28,1,1,1,0,20,1,2,97,772,0,-1,6/21/17 13:42
28,1,1,1,0,21,1,3,97,863,0,-1,6/21/17 13:42
28,1,1,1,0,22,1,4,97,794,0,-1,6/21/17 13:43
28,1,1,1,0,23,1,5,97,817,0,-1,6/21/17 13:43
28,1,1,1,0,24,1,6,97,401,0,-1,6/21/17 13:43
28,1,1,1,0,25,1,7,97,638,0,-1,6/21/17 13:43
28,1,1,1,0,26,1,8,97,972,0,-1,6/21/17 13:43
28,1,1,1,0,27,1,9,97,639,0,-1,6/21/17 13:43
28,1,1,1,0,28,1,10,97,725,0,-1,6/21/17 13:43
28,1,1,1,0,29,1,11,97,931,0,-1,6/21/17 13:43
28,1,1,1,0,30,1,12,97,627,0,-1,6/21/17 13:44
28,0,1,2,0,31,2,0,97,2437,0,-1,6/21/17 13:44
28,0,1,2,0,32,2,1,97,412,0,-1,6/21/17 13:44
28,0,1,2,0,33,2,2,97,748,0,-1,6/21/17 13:44
28,0,1,2,0,34,2,3,97,882,0,-1,6/21/17 13:44
28,0,1,2,0,35,2,4,97,536,0,-1,6/21/17 13:44
28,0,1,2,0,36,2,5,97,3157,0,-1,6/21/17 13:45
28,0,1,2,0,37,2,6,97,717,0,-1,6/21/17 13:45
28,0,1,2,0,38,2,7,97,603,0,-1,6/21/17 13:45
28,0,1,2,0,39,2,8,97,2750,0,-1,6/21/17 13:45
28,0,1,2,0,40,2,9,97,749,0,-1,6/21/17 13:45
28,0,1,2,0,41,2,10,97,784,0,-1,6/21/17 13:45
28,0,1,2,0,42,2,11,97,637,0,-1,6/21/17 13:45
28,0,1,2,0,43,2,12,97,592,0,-1,6/21/17 13:45
28,0,1,2,0,44,2,13,97,592,0,-1,6/21/17 13:45
28,0,1,2,0,45,2,14,97,526,0,-1,6/21/17 13:46
28,0,1,2,0,46,2,15,97,827,0,-1,6/21/17 13:46
28,0,1,2,0,47,2,16,97,557,0,-1,6/21/17 13:46
28,0,1,2,0,48,2,17,97,578,0,-1,6/21/17 13:46
28,0,1,2,0,49,2,18,97,549,0,-1,6/21/17 13:46
28,0,1,2,0,50,2,19,97,670,0,-1,6/21/17 13:46
28,1,0,2,1,0,0,0,97,1423,1,-1,6/21/17 13:49
28,1,0,2,1,1,0,1,94,1806,1,-2,6/21/17 13:49
28,1,0,2,1,2,0,2,91,1898,1,-3,6/21/17 13:50
28,1,0,2,1,3,0,3,88,8189,1,-4,6/21/17 13:50
28,1,0,2,1,4,0,4,85,480,1,-5,6/21/17 13:50
28,1,0,2,1,5,0,5,82,526,1,-6,6/21/17 13:50
