"subject","version","assignmentId","role","orderCond","s","c","p","oppType","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"A2XTKDNUT24SE1","sp_v3_real2","39K0FND3AHG01QE23H386F9MTOIAMR","1","0","1","2","5","2","0","3","0","3","112","781","1","-6","2017-06-21 18:08:52","6291"
"ANPMO5PXKDTXF","sp_v3_real2","3K772S5NP8CHZPU3SPPHATRHXHHEHH","1","1","4","4","7","0","0","6","0","6","120","2430","0","0","2017-06-21 18:08:52","6292"
"A3DHJKFQBKI7QC","sp_v3_real2","3WMINLGALB4NS42BQS9U3J4AZAEAC9","1","0","3","1","6","2","1","5","0","5","97","687","1","-12","2017-06-21 18:08:52","6293"
"A1AF6EW9YUMER9","sp_v3_real2","3EO896NRAWWFFE7Q6KHXLS7XDJ8JTH","0","1","2","2","5","1","0","8","0","8","120","1506","0","0","2017-06-21 18:08:53","6295"
"A2WZBF5HUJGT5Z","sp_v3_real2","3JC6VJ2SABK2TJTWBIMMPDY07TS5AW","1","1","3","1","7","0","0","0","0","0","120","2357","0","0","2017-06-21 18:08:54","6296"
"A1R6ZLM9V362F7","sp_v3_real2","37UQDCYH6XW18BADA6SFJKQ9J9O7VE","0","0","4","3","8","2","0","10","0","10","80","1842","0","-70","2017-06-21 18:08:54","6297"
"A2EFD7AW29IXUR","sp_v3_real2","3WETL7AQWT929YUB237C25KU1J0530","1","1","1","1","3","0","0","7","0","7","120","1024","0","0","2017-06-21 18:08:54","6298"
"A1HXZLVIVK5HJE","sp_v3_real2","35GMH2SV3EIRR6GQW2K7U2OI93VEO5","1","1","2","2","6","0","0","8","0","8","120","393","0","0","2017-06-21 18:08:54","6299"
"A9V0DAEKT43K0","sp_v3_real2","3300DTYQT2IUCIT6BFCBJ7JIO4DEQD","1","1","1","2","4","0","0","2","0","2","120","1937","0","0","2017-06-21 18:08:54","6300"
"A1X0H6VAK3AQE9","sp_v3_real2","31UV0MXWNQDHZ1CUN6EZ6BMJK1X5I0","1","0","2","4","3","2","1","1","0","1","108","463","1","-2","2017-06-21 18:08:54","6301"
"A190IBYOQFSPHS","sp_v3_real2","3Q5ZZ9ZEVOGOAV0HEK28TMS5H5S58S","1","1","1","2","3","0","0","2","0","2","120","708","0","0","2017-06-21 18:08:54","6302"
"AKZA41N1TOI1H","sp_v3_real2","34QN5IT0TZSPFOEGHEWWCRWE0XH082","1","1","3","4","6","0","0","9","0","9","120","1427","0","0","2017-06-21 18:08:55","6303"
"AZZA3J049G7R5","sp_v3_real2","39LOEL67OS6LWGDD01EFEPUL391835","1","1","1","3","2","0","0","3","0","3","120","335","0","0","2017-06-21 18:08:55","6304"
"A118Y4ND7AFS2J","sp_v3_real2","3AZHRG4CU4L3ER8A5X10LAO3KBP30D","1","0","2","2","4","2","1","6","0","6","92","383","1","-14","2017-06-21 18:08:56","6305"
"A25VT8VMVWY4X0","sp_v3_real2","3A4TN5196KJ22RAPWYJMK5REC54HCR","0","0","4","4","5","2","0","12","0","12","117","317","0","-24","2017-06-21 18:08:56","6306"
"A1H2E85EW10IO3","sp_v3_real2","37M28K1J0QEA0I8H0KQGQNH5PUNAJN","0","0","4","2","7","2","1","1","0","1","114","1980","1","-12","2017-06-21 18:08:56","6307"
"A2WOU3CII8ER24","sp_v3_real2","3TE3O8573092T3WQVA6AMWKYNNP2R0","0","0","3","4","7","2","0","8","0","8","108","607","0","-21","2017-06-21 18:08:56","6308"
"A3USP1ZP069KCK","sp_v3_real2","3Z4XG4ZF48SXCEKRKQL3L5JPA41X8T","1","1","4","3","5","0","0","0","0","0","120","6438","0","0","2017-06-21 18:08:57","6309"
"A1ALBJU1XOKYFH","sp_v3_real2","3DY46V3X3PJ5NDHFGMV5H2IEFFR55Q","1","1","4","3","5","0","0","10","0","10","120","454","0","0","2017-06-21 18:08:58","6310"
"AXAE6TVUBSQ9N","sp_v3_real2","3K772S5NP8CHZPU3SPPHATRHXHHHEK","0","0","1","2","2","2","0","3","0","3","120","1249","0","0","2017-06-21 18:08:58","6311"
"A9KUDJIUCERON","sp_v3_real2","3PWWM24LHSZWBYHUW10AVFPTXV182U","0","0","2","1","5","2","0","9","0","9","120","737","0","0","2017-06-21 18:08:59","6312"
"A3I3ZSEADKVJ45","sp_v3_real2","33SA9F9TRXVZWFPSNOBHBW14C5UEWH","1","1","3","1","4","0","1","0","0","0","119","6845","0","-4","2017-06-21 18:08:59","6313"
"AFZ7Z5FOWM9VN
","sp_v3_real2","379J5II41OHJLLDTJA4F2LKOEYQELO","1","1","2","1","5","0","0","1","0","1","120","2303","0","0","2017-06-21 18:08:59","6314"
"A34930YXVQ8SUT","sp_v3_real2","3Q5C1WP23M26ZVGWFZTTEC5X3ZM518","0","0","3","3","4","2","0","10","0","10","120","870","0","0","2017-06-21 18:08:59","6315"
"A2XKVB8BRQBL73","sp_v3_real2","3X65QVEQI0O4ONTFNJYKCXKLTMDCLT","1","0","1","1","5","2","1","4","0","4","110","606","1","-20","2017-06-21 18:08:59","6316"
"A3QCDD464YDU4R","sp_v3_real2","3V5Q80FXIXSAA1BOKK5E4YHIH9932X","0","1","2","3","3","1","0","1","0","1","119","3555","0","-5","2017-06-21 18:08:59","6317"
"A1AF6EW9YUMER9","sp_v3_real2","3EO896NRAWWFFE7Q6KHXLS7XDJ8JTH","0","1","2","2","5","1","0","9","0","9","120","356","0","0","2017-06-21 18:09:00","6318"
"ANPMO5PXKDTXF","sp_v3_real2","3K772S5NP8CHZPU3SPPHATRHXHHEHH","1","1","4","4","7","0","0","7","0","7","120","1033","0","0","2017-06-21 18:09:00","6319"
"A3DHJKFQBKI7QC","sp_v3_real2","3WMINLGALB4NS42BQS9U3J4AZAEAC9","1","0","3","1","6","2","1","6","0","6","93","459","1","-15","2017-06-21 18:09:00","6320"
"A2NGQVFMEXXA7G","sp_v3_real2","3E47SOBEYQX2YML92G17KHSTCIJCIF","1","0","2","3","5","2","0","1","0","1","116","919","1","4","2017-06-21 18:09:00","6321"
"A2XTKDNUT24SE1","sp_v3_real2","39K0FND3AHG01QE23H386F9MTOIAMR","1","0","1","2","5","2","1","4","0","4","109","1294","1","-10","2017-06-21 18:09:00","6322"
"A1FJKYOF7F7AQF","sp_v3_real2","382M9COHEHGM4B0NSOWGT8G7RPJEUI","0","0","1","2","2","2","0","1","0","1","119","1926","0","-3","2017-06-21 18:09:01","6324"
"A3T1GP1D5ECT8A","sp_v3_real2","3W8CV64QJ2004T3MKE9VIFQ66K1H9A","1","0","2","1","6","2","1","1","0","1","114","444","1","-8","2017-06-21 18:09:01","6325"
"A2WZBF5HUJGT5Z","sp_v3_real2","3JC6VJ2SABK2TJTWBIMMPDY07TS5AW","1","1","3","1","7","0","0","1","0","1","120","1067","0","0","2017-06-21 18:09:01","6326"
"A1HXZLVIVK5HJE","sp_v3_real2","35GMH2SV3EIRR6GQW2K7U2OI93VEO5","1","1","2","2","6","0","0","9","0","9","120","350","0","0","2017-06-21 18:09:01","6327"
"ALL5YYZDJ4FB2","sp_v3_real2","3LQ8PUHQFLTTFUWPO8F8V8P9PAOHIT","0","0","1","1","5","2","1","2","0","2","108","1027","1","-6","2017-06-21 18:09:02","6328"
"A2EFD7AW29IXUR","sp_v3_real2","3WETL7AQWT929YUB237C25KU1J0530","1","1","1","1","3","0","0","8","0","8","120","1023","0","0","2017-06-21 18:09:02","6329"
"AZZA3J049G7R5","sp_v3_real2","39LOEL67OS6LWGDD01EFEPUL391835","1","1","1","3","2","0","0","4","0","4","120","39","0","0","2017-06-21 18:09:02","6330"
"A25VT8VMVWY4X0","sp_v3_real2","3A4TN5196KJ22RAPWYJMK5REC54HCR","0","0","4","4","5","2","0","13","0","13","117","460","0","-24","2017-06-21 18:09:02","6331"
"A3FJE9AUW0O41D","sp_v3_real2","3LOZAJ85YDEMQZI249C2BE6MO4A2XW","1","0","3","4","6","2","1","1","0","1","106","8993","1","-6","2017-06-21 18:09:02","6332"
"A1R6ZLM9V362F7","sp_v3_real2","37UQDCYH6XW18BADA6SFJKQ9J9O7VE","0","0","4","3","8","2","0","11","0","11","80","2034","0","-70","2017-06-21 18:09:02","6333"
"A10GJ2FOR16B2I","sp_v3_real2","3RSDURM96AN3LKKS2PT5WTMKNDUEYG","1","1","1","3","2","0","0","4","0","4","120","10425","0","0","2017-06-21 18:09:02","6334"
"A1X0H6VAK3AQE9","sp_v3_real2","31UV0MXWNQDHZ1CUN6EZ6BMJK1X5I0","1","0","2","4","3","2","1","2","0","2","102","1207","1","-3","2017-06-21 18:09:03","6335"
"A190IBYOQFSPHS","sp_v3_real2","3Q5ZZ9ZEVOGOAV0HEK28TMS5H5S58S","1","1","1","2","3","0","0","3","0","3","120","996","0","0","2017-06-21 18:09:03","6336"
"A118Y4ND7AFS2J","sp_v3_real2","3AZHRG4CU4L3ER8A5X10LAO3KBP30D","1","0","2","2","4","2","1","7","0","7","88","464","1","-16","2017-06-21 18:09:03","6337"
"A9V0DAEKT43K0","sp_v3_real2","3300DTYQT2IUCIT6BFCBJ7JIO4DEQD","1","1","1","2","4","0","0","3","0","3","120","1469","0","0","2017-06-21 18:09:03","6338"
"AKZA41N1TOI1H","sp_v3_real2","34QN5IT0TZSPFOEGHEWWCRWE0XH082","1","1","3","4","6","0","0","10","0","10","120","1462","0","0","2017-06-21 18:09:04","6339"
"A1ALBJU1XOKYFH","sp_v3_real2","3DY46V3X3PJ5NDHFGMV5H2IEFFR55Q","1","1","4","3","5","0","0","11","0","11","120","366","0","0","2017-06-21 18:09:04","6340"
"A189V9652OVX56","sp_v3_real2","3KGTPGBS6XMU9VO7Z41FR77IUMT2U4","0","0","4","1","8","2","0","2","0","2","120","1896","0","0","2017-06-21 18:09:05","6341"
"A6M7YIG6KKHPA","sp_v3_real2","3RJSC4XJ10V6S6VEJGPT07MNY7G505","0","0","3","4","4","2","1","0","0","0","119","4979","1","-7","2017-06-21 18:09:05","6342"
"A1H2E85EW10IO3","sp_v3_real2","37M28K1J0QEA0I8H0KQGQNH5PUNAJN","0","0","4","2","7","2","0","2","0","2","114","2374","0","-12","2017-06-21 18:09:06","6343"
"A5ET25WTBJC0J","sp_v3_real2","3L4D84MILZTPA5GV6Q0879492PDHJ5","0","1","1","4","2","0","0","0","0","0","120","4422","0","0","2017-06-21 18:09:06","6344"
"A1AF6EW9YUMER9","sp_v3_real2","3EO896NRAWWFFE7Q6KHXLS7XDJ8JTH","0","1","2","2","5","1","0","10","0","10","120","409","0","0","2017-06-21 18:09:06","6345"
"A2XKVB8BRQBL73","sp_v3_real2","3X65QVEQI0O4ONTFNJYKCXKLTMDCLT","1","0","1","1","5","2","1","5","0","5","108","740","1","-24","2017-06-21 18:09:07","6346"
"AXAE6TVUBSQ9N","sp_v3_real2","3K772S5NP8CHZPU3SPPHATRHXHHHEK","0","0","1","2","2","2","0","4","0","4","120","1031","0","0","2017-06-21 18:09:07","6347"
"A9KUDJIUCERON","sp_v3_real2","3PWWM24LHSZWBYHUW10AVFPTXV182U","0","0","2","1","5","2","0","10","0","10","120","1066","0","0","2017-06-21 18:09:07","6348"
"AFZ7Z5FOWM9VN
","sp_v3_real2","379J5II41OHJLLDTJA4F2LKOEYQELO","1","1","2","1","5","0","0","2","0","2","120","1163","0","0","2017-06-21 18:09:07","6349"
"ANPMO5PXKDTXF","sp_v3_real2","3K772S5NP8CHZPU3SPPHATRHXHHEHH","1","1","4","4","7","0","0","8","0","8","120","920","0","0","2017-06-21 18:09:08","6350"
"A2NGQVFMEXXA7G","sp_v3_real2","3E47SOBEYQX2YML92G17KHSTCIJCIF","1","0","2","3","5","2","0","2","0","2","114","736","1","6","2017-06-21 18:09:08","6351"
"A3USP1ZP069KCK","sp_v3_real2","3Z4XG4ZF48SXCEKRKQL3L5JPA41X8T","1","1","4","3","5","0","0","1","0","1","120","3329","0","0","2017-06-21 18:09:08","6352"
"A2WOU3CII8ER24","sp_v3_real2","3TE3O8573092T3WQVA6AMWKYNNP2R0","0","0","3","4","7","2","0","9","0","9","108","1002","0","-21","2017-06-21 18:09:08","6353"
"A1HXZLVIVK5HJE","sp_v3_real2","35GMH2SV3EIRR6GQW2K7U2OI93VEO5","1","1","2","2","6","0","0","10","0","10","120","688","0","0","2017-06-21 18:09:09","6355"
"A3T1GP1D5ECT8A","sp_v3_real2","3W8CV64QJ2004T3MKE9VIFQ66K1H9A","1","0","2","1","6","2","1","2","0","2","111","969","1","-12","2017-06-21 18:09:09","6356"
"A34930YXVQ8SUT","sp_v3_real2","3Q5C1WP23M26ZVGWFZTTEC5X3ZM518","0","0","3","3","4","2","0","11","0","11","120","550","0","0","2017-06-21 18:09:09","6357"
"AZZA3J049G7R5","sp_v3_real2","39LOEL67OS6LWGDD01EFEPUL391835","1","1","1","3","2","0","0","5","0","5","120","358","0","0","2017-06-21 18:09:09","6358"
"A3QCDD464YDU4R","sp_v3_real2","3V5Q80FXIXSAA1BOKK5E4YHIH9932X","0","1","2","3","3","1","1","2","0","2","118","2628","1","-10","2017-06-21 18:09:09","6359"
"A2EFD7AW29IXUR","sp_v3_real2","3WETL7AQWT929YUB237C25KU1J0530","1","1","1","1","3","0","0","9","0","9","120","798","0","0","2017-06-21 18:09:09","6360"
"A2WZBF5HUJGT5Z","sp_v3_real2","3JC6VJ2SABK2TJTWBIMMPDY07TS5AW","1","1","3","1","7","0","0","2","0","2","120","518","0","0","2017-06-21 18:09:09","6361"
"A1FJKYOF7F7AQF","sp_v3_real2","382M9COHEHGM4B0NSOWGT8G7RPJEUI","0","0","1","2","2","2","1","2","0","2","118","1320","1","-6","2017-06-21 18:09:09","6362"
"A25VT8VMVWY4X0","sp_v3_real2","3A4TN5196KJ22RAPWYJMK5REC54HCR","0","0","4","4","5","2","0","14","0","14","117","500","0","-24","2017-06-21 18:09:10","6363"
"A118Y4ND7AFS2J","sp_v3_real2","3AZHRG4CU4L3ER8A5X10LAO3KBP30D","1","0","2","2","4","2","1","8","0","8","84","532","1","-18","2017-06-21 18:09:10","6364"
"A1X0H6VAK3AQE9","sp_v3_real2","31UV0MXWNQDHZ1CUN6EZ6BMJK1X5I0","1","0","2","4","3","2","1","3","0","3","96","328","1","-4","2017-06-21 18:09:10","6365"
"A3I3ZSEADKVJ45","sp_v3_real2","33SA9F9TRXVZWFPSNOBHBW14C5UEWH","1","1","3","1","4","0","1","1","0","1","118","3628","0","-8","2017-06-21 18:09:10","6366"
"A1ALBJU1XOKYFH","sp_v3_real2","3DY46V3X3PJ5NDHFGMV5H2IEFFR55Q","1","1","4","3","5","0","0","12","0","12","120","286","0","0","2017-06-21 18:09:11","6367"
"A9V0DAEKT43K0","sp_v3_real2","3300DTYQT2IUCIT6BFCBJ7JIO4DEQD","1","1","1","2","4","0","0","4","0","4","120","596","0","0","2017-06-21 18:09:11","6368"
"A190IBYOQFSPHS","sp_v3_real2","3Q5ZZ9ZEVOGOAV0HEK28TMS5H5S58S","1","1","1","2","3","0","0","4","0","4","120","1437","0","0","2017-06-21 18:09:11","6369"
"A3DHJKFQBKI7QC","sp_v3_real2","3WMINLGALB4NS42BQS9U3J4AZAEAC9","1","0","3","1","6","2","1","7","0","7","89","1525","1","-18","2017-06-21 18:09:11","6370"
"AKZA41N1TOI1H","sp_v3_real2","34QN5IT0TZSPFOEGHEWWCRWE0XH082","1","1","3","4","6","0","0","11","0","11","120","728","0","0","2017-06-21 18:09:12","6371"
"A10GJ2FOR16B2I","sp_v3_real2","3RSDURM96AN3LKKS2PT5WTMKNDUEYG","1","1","1","3","2","0","0","5","0","5","120","2130","0","0","2017-06-21 18:09:12","6372"
"A189V9652OVX56","sp_v3_real2","3KGTPGBS6XMU9VO7Z41FR77IUMT2U4","0","0","4","1","8","2","0","3","0","3","120","871","0","0","2017-06-21 18:09:12","6373"
"ALL5YYZDJ4FB2","sp_v3_real2","3LQ8PUHQFLTTFUWPO8F8V8P9PAOHIT","0","0","1","1","5","2","0","3","0","3","108","3520","0","-6","2017-06-21 18:09:12","6374"
"A1R6ZLM9V362F7","sp_v3_real2","37UQDCYH6XW18BADA6SFJKQ9J9O7VE","0","0","4","3","8","2","0","12","0","12","80","1381","0","-70","2017-06-21 18:09:13","6375"
"A6M7YIG6KKHPA","sp_v3_real2","3RJSC4XJ10V6S6VEJGPT07MNY7G505","0","0","3","4","4","2","1","1","0","1","118","2313","1","-14","2017-06-21 18:09:14","6376"
"A9KUDJIUCERON","sp_v3_real2","3PWWM24LHSZWBYHUW10AVFPTXV182U","0","0","2","1","5","2","0","11","0","11","120","713","0","0","2017-06-21 18:09:14","6377"
"A5ET25WTBJC0J","sp_v3_real2","3L4D84MILZTPA5GV6Q0879492PDHJ5","0","1","1","4","2","0","0","1","0","1","120","1853","0","0","2017-06-21 18:09:15","6378"
"AXAE6TVUBSQ9N","sp_v3_real2","3K772S5NP8CHZPU3SPPHATRHXHHHEK","0","0","1","2","2","2","0","5","0","5","120","1634","0","0","2017-06-21 18:09:15","6379"
"A1HXZLVIVK5HJE","sp_v3_real2","35GMH2SV3EIRR6GQW2K7U2OI93VEO5","1","1","2","2","6","0","0","11","0","11","120","250","0","0","2017-06-21 18:09:15","6380"
"ANPMO5PXKDTXF","sp_v3_real2","3K772S5NP8CHZPU3SPPHATRHXHHEHH","1","1","4","4","7","0","0","9","0","9","120","800","0","0","2017-06-21 18:09:15","6381"
"A2XTKDNUT24SE1","sp_v3_real2","39K0FND3AHG01QE23H386F9MTOIAMR","1","0","1","2","5","2","0","5","0","5","108","4846","1","-9","2017-06-21 18:09:16","6382"
"A2WOU3CII8ER24","sp_v3_real2","3TE3O8573092T3WQVA6AMWKYNNP2R0","0","0","3","4","7","2","0","10","0","10","108","983","0","-21","2017-06-21 18:09:16","6383"
"AZZA3J049G7R5","sp_v3_real2","39LOEL67OS6LWGDD01EFEPUL391835","1","1","1","3","2","0","0","6","0","6","120","390","0","0","2017-06-21 18:09:16","6384"
"A3T1GP1D5ECT8A","sp_v3_real2","3W8CV64QJ2004T3MKE9VIFQ66K1H9A","1","0","2","1","6","2","1","3","0","3","108","356","1","-16","2017-06-21 18:09:16","6385"
"AFZ7Z5FOWM9VN
","sp_v3_real2","379J5II41OHJLLDTJA4F2LKOEYQELO","1","1","2","1","5","0","0","3","0","3","120","1349","0","0","2017-06-21 18:09:16","6386"
"A3FJE9AUW0O41D","sp_v3_real2","3LOZAJ85YDEMQZI249C2BE6MO4A2XW","1","0","3","4","6","2","1","2","0","2","99","967","1","-9","2017-06-21 18:09:16","6388"
"A25VT8VMVWY4X0","sp_v3_real2","3A4TN5196KJ22RAPWYJMK5REC54HCR","0","0","4","4","5","2","0","15","0","15","117","865","0","-24","2017-06-21 18:09:17","6389"
"A2NGQVFMEXXA7G","sp_v3_real2","3E47SOBEYQX2YML92G17KHSTCIJCIF","1","0","2","3","5","2","0","3","0","3","112","1400","1","8","2017-06-21 18:09:17","6390"
"A2XKVB8BRQBL73","sp_v3_real2","3X65QVEQI0O4ONTFNJYKCXKLTMDCLT","1","0","1","1","5","2","1","6","0","6","106","2411","1","-28","2017-06-21 18:09:17","6391"
"A1H2E85EW10IO3","sp_v3_real2","37M28K1J0QEA0I8H0KQGQNH5PUNAJN","0","0","4","2","7","2","0","3","0","3","114","3042","0","-12","2017-06-21 18:09:17","6392"
"A118Y4ND7AFS2J","sp_v3_real2","3AZHRG4CU4L3ER8A5X10LAO3KBP30D","1","0","2","2","4","2","1","9","0","9","80","393","1","-20","2017-06-21 18:09:17","6393"
"A3USP1ZP069KCK","sp_v3_real2","3Z4XG4ZF48SXCEKRKQL3L5JPA41X8T","1","1","4","3","5","0","0","2","0","2","120","1302","0","0","2017-06-21 18:09:17","6394"
"A1ALBJU1XOKYFH","sp_v3_real2","3DY46V3X3PJ5NDHFGMV5H2IEFFR55Q","1","1","4","3","5","0","0","13","0","13","120","487","0","0","2017-06-21 18:09:17","6395"
"A1X0H6VAK3AQE9","sp_v3_real2","31UV0MXWNQDHZ1CUN6EZ6BMJK1X5I0","1","0","2","4","3","2","1","4","0","4","90","419","1","-5","2017-06-21 18:09:18","6396"
"A3QCDD464YDU4R","sp_v3_real2","3V5Q80FXIXSAA1BOKK5E4YHIH9932X","0","1","2","3","3","1","1","3","0","3","120","2004","0","-12","2017-06-21 18:09:18","6397"
"A2WZBF5HUJGT5Z","sp_v3_real2","3JC6VJ2SABK2TJTWBIMMPDY07TS5AW","1","1","3","1","7","0","0","3","0","3","120","528","0","0","2017-06-21 18:09:18","6398"
"A190IBYOQFSPHS","sp_v3_real2","3Q5ZZ9ZEVOGOAV0HEK28TMS5H5S58S","1","1","1","2","3","0","0","5","0","5","120","564","0","0","2017-06-21 18:09:19","6399"
"A3I3ZSEADKVJ45","sp_v3_real2","33SA9F9TRXVZWFPSNOBHBW14C5UEWH","1","1","3","1","4","0","1","2","0","2","117","1437","0","-12","2017-06-21 18:09:19","6400"
"A34930YXVQ8SUT","sp_v3_real2","3Q5C1WP23M26ZVGWFZTTEC5X3ZM518","0","0","3","3","4","2","0","12","0","12","120","1846","0","0","2017-06-21 18:09:19","6401"
"A3DHJKFQBKI7QC","sp_v3_real2","3WMINLGALB4NS42BQS9U3J4AZAEAC9","1","0","3","1","6","2","1","8","0","8","85","302","1","-21","2017-06-21 18:09:19","6402"
"A9V0DAEKT43K0","sp_v3_real2","3300DTYQT2IUCIT6BFCBJ7JIO4DEQD","1","1","1","2","4","0","0","5","0","5","120","1778","0","0","2017-06-21 18:09:20","6403"
"A189V9652OVX56","sp_v3_real2","3KGTPGBS6XMU9VO7Z41FR77IUMT2U4","0","0","4","1","8","2","0","4","0","4","120","655","0","0","2017-06-21 18:09:20","6404"
"ALL5YYZDJ4FB2","sp_v3_real2","3LQ8PUHQFLTTFUWPO8F8V8P9PAOHIT","0","0","1","1","5","2","0","4","0","4","108","763","0","-6","2017-06-21 18:09:20","6405"
"A10GJ2FOR16B2I","sp_v3_real2","3RSDURM96AN3LKKS2PT5WTMKNDUEYG","1","1","1","3","2","0","0","6","0","6","120","1734","0","0","2017-06-21 18:09:21","6406"
"AKZA41N1TOI1H","sp_v3_real2","34QN5IT0TZSPFOEGHEWWCRWE0XH082","1","1","3","4","6","0","0","12","0","12","120","1044","0","0","2017-06-21 18:09:21","6407"
"A9KUDJIUCERON","sp_v3_real2","3PWWM24LHSZWBYHUW10AVFPTXV182U","0","0","2","1","5","2","0","12","0","12","120","985","0","0","2017-06-21 18:09:21","6408"
"A1R6ZLM9V362F7","sp_v3_real2","37UQDCYH6XW18BADA6SFJKQ9J9O7VE","0","0","4","3","8","2","0","13","0","13","80","2180","0","-70","2017-06-21 18:09:22","6409"
"A1HXZLVIVK5HJE","sp_v3_real2","35GMH2SV3EIRR6GQW2K7U2OI93VEO5","1","1","2","2","6","0","0","12","0","12","120","274","0","0","2017-06-21 18:09:22","6410"
"AZZA3J049G7R5","sp_v3_real2","39LOEL67OS6LWGDD01EFEPUL391835","1","1","1","3","2","0","0","7","0","7","120","159","0","0","2017-06-21 18:09:23","6411"
"A6M7YIG6KKHPA","sp_v3_real2","3RJSC4XJ10V6S6VEJGPT07MNY7G505","0","0","3","4","4","2","1","2","0","2","117","2420","1","-21","2017-06-21 18:09:23","6412"
"A25VT8VMVWY4X0","sp_v3_real2","3A4TN5196KJ22RAPWYJMK5REC54HCR","0","0","4","4","5","2","0","16","0","16","117","404","0","-24","2017-06-21 18:09:23","6413"
"A2WOU3CII8ER24","sp_v3_real2","3TE3O8573092T3WQVA6AMWKYNNP2R0","0","0","3","4","7","2","0","11","0","11","108","798","0","-21","2017-06-21 18:09:23","6414"
"A5ET25WTBJC0J","sp_v3_real2","3L4D84MILZTPA5GV6Q0879492PDHJ5","0","1","1","4","2","0","0","2","0","2","120","1029","0","0","2017-06-21 18:09:23","6415"
"A1AF6EW9YUMER9","sp_v3_real2","3EO896NRAWWFFE7Q6KHXLS7XDJ8JTH","1","1","2","2","5","0","0","11","1","0","120","1406","0","0","2017-06-21 18:09:23","6416"
"A1FJKYOF7F7AQF","sp_v3_real2","382M9COHEHGM4B0NSOWGT8G7RPJEUI","0","0","1","2","2","2","1","3","0","3","117","1937","1","-9","2017-06-21 18:09:23","6417"
"A118Y4ND7AFS2J","sp_v3_real2","3AZHRG4CU4L3ER8A5X10LAO3KBP30D","1","0","2","2","4","2","1","10","0","10","76","389","1","-22","2017-06-21 18:09:23","6418"
"A3T1GP1D5ECT8A","sp_v3_real2","3W8CV64QJ2004T3MKE9VIFQ66K1H9A","1","0","2","1","6","2","1","4","0","4","105","1122","1","-20","2017-06-21 18:09:24","6419"
"A1ALBJU1XOKYFH","sp_v3_real2","3DY46V3X3PJ5NDHFGMV5H2IEFFR55Q","1","1","4","3","5","0","0","14","0","14","120","246","0","0","2017-06-21 18:09:24","6420"
"ANPMO5PXKDTXF","sp_v3_real2","3K772S5NP8CHZPU3SPPHATRHXHHEHH","1","1","4","4","7","0","0","10","0","10","120","1222","0","0","2017-06-21 18:09:24","6421"
"AFZ7Z5FOWM9VN
","sp_v3_real2","379J5II41OHJLLDTJA4F2LKOEYQELO","1","1","2","1","5","0","0","4","0","4","120","923","0","0","2017-06-21 18:09:24","6422"
"A2XKVB8BRQBL73","sp_v3_real2","3X65QVEQI0O4ONTFNJYKCXKLTMDCLT","1","0","1","1","5","2","1","7","0","7","104","1550","1","-32","2017-06-21 18:09:25","6424"
"A1X0H6VAK3AQE9","sp_v3_real2","31UV0MXWNQDHZ1CUN6EZ6BMJK1X5I0","1","0","2","4","3","2","1","5","0","5","84","108","1","-6","2017-06-21 18:09:25","6425"
"A3FJE9AUW0O41D","sp_v3_real2","3LOZAJ85YDEMQZI249C2BE6MO4A2XW","1","0","3","4","6","2","1","3","0","3","92","742","1","-12","2017-06-21 18:09:25","6426"
"A2WZBF5HUJGT5Z","sp_v3_real2","3JC6VJ2SABK2TJTWBIMMPDY07TS5AW","1","1","3","1","7","0","0","4","0","4","120","880","0","0","2017-06-21 18:09:26","6427"
"A2NGQVFMEXXA7G","sp_v3_real2","3E47SOBEYQX2YML92G17KHSTCIJCIF","1","0","2","3","5","2","0","4","0","4","110","1008","1","10","2017-06-21 18:09:26","6428"
"A3USP1ZP069KCK","sp_v3_real2","3Z4XG4ZF48SXCEKRKQL3L5JPA41X8T","1","1","4","3","5","0","0","3","0","3","120","1085","0","0","2017-06-21 18:09:26","6429"
"A190IBYOQFSPHS","sp_v3_real2","3Q5ZZ9ZEVOGOAV0HEK28TMS5H5S58S","1","1","1","2","3","0","0","6","0","6","120","525","0","0","2017-06-21 18:09:26","6430"
"A3DHJKFQBKI7QC","sp_v3_real2","3WMINLGALB4NS42BQS9U3J4AZAEAC9","1","0","3","1","6","2","1","9","0","9","81","1020","1","-24","2017-06-21 18:09:27","6431"
"A3QCDD464YDU4R","sp_v3_real2","3V5Q80FXIXSAA1BOKK5E4YHIH9932X","0","1","2","3","3","1","0","4","0","4","120","2277","0","-12","2017-06-21 18:09:27","6432"
"A1GRPIBHW72HDU","sp_v3_real2","3JJVG1YBEBY7CTYOHWMIKOI6PBD5BR","1","0","3","3","4","2","0","0","0","0","117","4522","1","3","2017-06-21 18:09:27","6433"
"A24F1UPER626KR","sp_v3_real2","3Z7EFSHGN9FZOHA41218NRF80VMXCZ","0","0","2","1","6","2","0","0","0","0","120","3816","0","0","2017-06-21 18:09:27","6434"
"A9V0DAEKT43K0","sp_v3_real2","3300DTYQT2IUCIT6BFCBJ7JIO4DEQD","1","1","1","2","4","0","0","6","0","6","120","668","0","0","2017-06-21 18:09:27","6435"
"AXAE6TVUBSQ9N","sp_v3_real2","3K772S5NP8CHZPU3SPPHATRHXHHHEK","0","0","1","2","2","2","0","6","0","6","120","4493","0","0","2017-06-21 18:09:27","6436"
