"subject","version","assignmentId","role","orderCond","s","c","p","oppType","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","0","1","5","0","5","210","1340","0","-10","2017-06-21 16:02:24","5635"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","0","1","6","0","6","212","1129","0","-12","2017-06-21 16:02:32","5636"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","0","1","7","0","7","214","355","0","-14","2017-06-21 16:02:38","5637"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","0","1","8","0","8","216","946","0","-16","2017-06-21 16:02:46","5638"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","1","0","3","1","6","0","0","20","1","0","121","1723","0","-54","2017-06-21 16:02:53","5639"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","0","1","9","0","9","218","2196","0","-18","2017-06-21 16:02:54","5640"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","1","0","3","1","6","0","0","21","1","1","121","396","0","-54","2017-06-21 16:02:59","5641"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","0","1","10","0","10","220","1357","0","-20","2017-06-21 16:03:03","5642"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","1","0","3","1","6","0","0","22","1","2","121","795","0","-54","2017-06-21 16:03:10","5643"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","0","1","11","0","11","222","5715","0","-22","2017-06-21 16:03:15","5644"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","1","0","3","1","6","0","0","23","1","3","121","1167","0","-54","2017-06-21 16:03:18","5645"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","1","0","3","1","6","0","0","24","1","4","121","354","0","-54","2017-06-21 16:03:25","5646"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","0","1","12","0","12","224","6770","0","-24","2017-06-21 16:03:29","5647"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","1","0","3","1","6","0","0","25","1","5","121","587","0","-54","2017-06-21 16:03:33","5648"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","0","1","13","0","13","226","894","0","-26","2017-06-21 16:03:36","5649"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","1","0","3","1","6","0","0","26","1","6","121","560","0","-54","2017-06-21 16:03:41","5650"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","0","1","14","0","14","228","1358","0","-28","2017-06-21 16:03:46","5651"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","1","0","3","1","6","0","0","27","1","7","121","808","0","-54","2017-06-21 16:03:48","5652"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","0","1","15","0","15","230","2413","0","-30","2017-06-21 16:03:55","5653"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","1","0","3","1","6","0","0","28","1","8","121","403","0","-54","2017-06-21 16:03:57","5654"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","1","0","3","1","6","0","0","29","1","9","121","403","0","-54","2017-06-21 16:04:13","5655"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","1","0","3","1","6","0","0","30","1","10","121","484","0","-54","2017-06-21 16:04:25","5656"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","1","1","2","1","4","1","1","16","1","0","227","8301","1","-32","2017-06-21 16:04:25","5657"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","1","1","2","1","4","1","0","17","1","1","227","2809","0","-32","2017-06-21 16:04:36","5658"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","1","0","3","1","6","0","0","31","1","11","121","526","0","-54","2017-06-21 16:04:50","5659"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","1","1","2","1","4","1","0","18","1","2","227","1805","0","-32","2017-06-21 16:04:54","5660"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","1","1","2","1","4","1","1","19","1","3","226","2840","0","-36","2017-06-21 16:05:04","5661"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","1","0","3","1","6","0","0","32","1","12","121","458","0","-54","2017-06-21 16:05:09","5662"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","1","1","2","1","4","1","0","20","1","4","226","1629","0","-36","2017-06-21 16:05:12","5663"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","1","1","2","1","4","1","0","21","1","5","226","964","0","-36","2017-06-21 16:05:20","5664"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","1","0","3","1","6","0","0","33","1","13","121","348","0","-54","2017-06-21 16:05:23","5665"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","1","1","2","1","4","1","0","22","1","6","226","728","0","-36","2017-06-21 16:05:28","5666"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","0","0","3","1","6","1","1","34","2","0","118","2124","1","-58","2017-06-21 16:05:40","5667"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","1","1","2","1","4","1","0","23","1","7","226","6570","0","-36","2017-06-21 16:05:42","5668"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","0","0","3","1","6","1","0","35","2","1","118","2424","0","-58","2017-06-21 16:05:49","5669"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","1","1","2","1","4","1","0","24","1","8","226","653","0","-36","2017-06-21 16:05:50","5670"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","1","1","2","1","4","1","0","25","1","9","226","1055","0","-36","2017-06-21 16:06:00","5671"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","0","0","3","1","6","1","0","36","2","2","118","964","0","-58","2017-06-21 16:06:04","5672"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","0","0","3","1","6","1","0","37","2","3","118","618","0","-58","2017-06-21 16:06:13","5673"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","1","1","2","1","4","1","0","26","1","10","226","6056","0","-36","2017-06-21 16:06:13","5674"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","0","0","3","1","6","1","0","38","2","4","118","545","0","-58","2017-06-21 16:06:25","5675"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","0","0","3","1","6","1","0","39","2","5","118","458","0","-58","2017-06-21 16:06:38","5676"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","1","27","2","0","224","4463","1","-39","2017-06-21 16:06:42","5677"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","0","28","2","1","224","2150","0","-39","2017-06-21 16:06:51","5678"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","0","0","3","1","6","1","0","40","2","6","118","847","0","-58","2017-06-21 16:06:57","5679"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","1","29","2","2","222","1792","1","-42","2017-06-21 16:06:59","5680"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","0","30","2","3","222","1599","0","-42","2017-06-21 16:07:07","5681"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","0","31","2","4","222","643","0","-42","2017-06-21 16:07:15","5682"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","0","0","3","1","6","1","0","41","2","7","118","427","0","-58","2017-06-21 16:07:20","5683"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","0","32","2","5","222","627","0","-42","2017-06-21 16:07:22","5684"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","0","0","3","1","6","1","0","42","2","8","118","2039","0","-58","2017-06-21 16:07:29","5685"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","0","33","2","6","222","2435","0","-42","2017-06-21 16:07:31","5686"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","0","0","3","1","6","1","0","43","2","9","118","582","0","-58","2017-06-21 16:07:43","5687"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","0","34","2","7","222","8470","0","-42","2017-06-21 16:07:46","5688"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","0","35","2","8","222","582","0","-42","2017-06-21 16:07:53","5689"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","0","0","3","1","6","1","0","44","2","10","118","495","0","-58","2017-06-21 16:07:56","5690"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","0","36","2","9","222","1779","0","-42","2017-06-21 16:08:02","5691"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","0","37","2","10","222","1952","0","-42","2017-06-21 16:08:10","5692"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","0","0","3","1","6","1","0","45","2","11","118","521","0","-58","2017-06-21 16:08:11","5693"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","0","38","2","11","222","699","0","-42","2017-06-21 16:08:17","5694"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","0","0","3","1","6","1","0","46","2","12","118","513","0","-58","2017-06-21 16:08:18","5695"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","0","0","3","1","6","1","0","47","2","13","118","461","0","-58","2017-06-21 16:08:25","5696"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","0","39","2","12","222","3334","0","-42","2017-06-21 16:08:28","5697"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","0","0","3","1","6","1","0","48","2","14","118","413","0","-58","2017-06-21 16:08:32","5698"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","0","40","2","13","222","497","0","-42","2017-06-21 16:08:35","5699"
"A3UR1AE3D5U7F","sp_v3_pilot2","3M68NM076H8QB4FRICIDC91A3SER6T","0","0","3","1","6","1","0","49","2","15","118","843","0","-58","2017-06-21 16:08:39","5700"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","0","41","2","14","222","396","0","-42","2017-06-21 16:08:42","5701"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","0","42","2","15","222","1742","0","-42","2017-06-21 16:08:50","5702"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","0","43","2","16","222","908","0","-42","2017-06-21 16:08:58","5703"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","0","44","2","17","222","959","0","-42","2017-06-21 16:09:05","5704"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","0","45","2","18","222","686","0","-42","2017-06-21 16:09:13","5705"
"ACN0C9HPYDTED","sp_v3_pilot2","32Q90QCQ1SM81FVBYASENL79PY8EK8","0","1","2","1","4","2","0","46","2","19","222","671","0","-42","2017-06-21 16:09:20","5706"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","0","0","0","0","198","4864","1","2","2017-06-21 16:11:49","5707"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","0","1","0","1","196","4090","1","4","2017-06-21 16:12:06","5708"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","1","2","0","2","191","4568","1","0","2017-06-21 16:12:21","5709"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","0","3","0","3","189","2278","1","2","2017-06-21 16:12:30","5710"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","0","4","0","4","187","5995","1","4","2017-06-21 16:12:44","5711"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","1","5","0","5","182","1865","1","0","2017-06-21 16:12:55","5712"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","0","6","0","6","180","2349","1","2","2017-06-21 16:13:05","5713"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","1","7","0","7","175","3337","1","-2","2017-06-21 16:13:15","5714"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","0","8","0","8","173","2678","1","0","2017-06-21 16:13:26","5715"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","1","9","0","9","168","1588","1","-4","2017-06-21 16:13:34","5716"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","0","10","0","10","166","2160","1","-2","2017-06-21 16:13:44","5717"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","1","11","0","11","161","3246","1","-6","2017-06-21 16:13:54","5718"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","0","12","0","12","159","3288","1","-4","2017-06-21 16:14:05","5719"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","1","13","0","13","154","2454","1","-8","2017-06-21 16:14:17","5720"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","1","14","0","14","149","14956","1","-12","2017-06-21 16:14:55","5721"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","1","15","0","15","144","1828","1","-16","2017-06-21 16:15:10","5722"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","0","16","0","16","142","915","1","-14","2017-06-21 16:15:17","5723"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","1","17","0","17","137","2483","1","-18","2017-06-21 16:15:27","5724"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","1","18","0","18","132","2751","1","-22","2017-06-21 16:15:50","5725"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","2","0","19","0","19","130","1601","1","-20","2017-06-21 16:15:59","5726"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","0","0","2","3","6","1","1","20","1","0","126","2862","1","-25","2017-06-21 16:16:14","5727"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","0","0","2","3","6","1","1","21","1","1","128","1154","0","-27","2017-06-21 16:16:23","5728"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","0","0","2","3","6","1","1","22","1","2","130","1306","0","-29","2017-06-21 16:16:39","5729"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","0","0","2","3","6","1","1","23","1","3","132","1089","0","-31","2017-06-21 16:17:32","5730"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","0","0","2","3","6","1","1","24","1","4","134","407","0","-33","2017-06-21 16:17:42","5731"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","0","0","2","3","6","1","1","25","1","5","136","1279","0","-35","2017-06-21 16:17:50","5732"
"A1GZOEMTN2KYDA","sp_v3_pilot2","33F859I566EJSMIJIYNR9LLWUKRHB7","0","0","4","2","8","2","1","0","0","0","196","2659","1","-6","2017-06-21 16:17:52","5733"
"A1GZOEMTN2KYDA","sp_v3_pilot2","33F859I566EJSMIJIYNR9LLWUKRHB7","0","0","4","2","8","2","1","1","0","1","192","827","1","-12","2017-06-21 16:17:59","5734"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","0","0","2","3","6","1","1","26","1","6","138","2773","0","-37","2017-06-21 16:17:59","5735"
"A1GZOEMTN2KYDA","sp_v3_pilot2","33F859I566EJSMIJIYNR9LLWUKRHB7","0","0","4","2","8","2","1","2","0","2","188","628","1","-18","2017-06-21 16:18:09","5736"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","0","0","2","3","6","1","1","27","1","7","140","1591","0","-39","2017-06-21 16:18:13","5737"
"A1GZOEMTN2KYDA","sp_v3_pilot2","33F859I566EJSMIJIYNR9LLWUKRHB7","0","0","4","2","8","2","1","3","0","3","184","2112","1","-24","2017-06-21 16:18:19","5738"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","0","0","2","3","6","1","1","28","1","8","142","1298","0","-41","2017-06-21 16:18:25","5739"
"A1GZOEMTN2KYDA","sp_v3_pilot2","33F859I566EJSMIJIYNR9LLWUKRHB7","0","0","4","2","8","2","1","4","0","4","180","1941","1","-30","2017-06-21 16:18:30","5740"
"A2LMREAO2XRLTM","sp_v3_pilot2","3YT88D1N08Z5RHFE9QBI4U3CY9IK3N","0","0","3","4","5","2","1","0","0","0","198","8149","1","-7","2017-06-21 16:18:32","5741"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","0","0","2","3","6","1","1","29","1","9","144","1300","0","-43","2017-06-21 16:18:33","5742"
"A1GZOEMTN2KYDA","sp_v3_pilot2","33F859I566EJSMIJIYNR9LLWUKRHB7","0","0","4","2","8","2","1","5","0","5","176","2311","1","-36","2017-06-21 16:18:41","5743"
"A2LMREAO2XRLTM","sp_v3_pilot2","3YT88D1N08Z5RHFE9QBI4U3CY9IK3N","0","0","3","4","5","2","1","1","0","1","196","4168","1","-14","2017-06-21 16:18:43","5744"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","0","0","30","2","0","144","1786","0","-43","2017-06-21 16:18:49","5745"
"A1GZOEMTN2KYDA","sp_v3_pilot2","33F859I566EJSMIJIYNR9LLWUKRHB7","0","0","4","2","8","2","1","6","0","6","172","1156","1","-42","2017-06-21 16:18:50","5746"
"A2LMREAO2XRLTM","sp_v3_pilot2","3YT88D1N08Z5RHFE9QBI4U3CY9IK3N","0","0","3","4","5","2","1","2","0","2","194","2246","1","-21","2017-06-21 16:18:54","5747"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","0","0","31","2","1","144","1479","0","-43","2017-06-21 16:18:59","5748"
"A1GZOEMTN2KYDA","sp_v3_pilot2","33F859I566EJSMIJIYNR9LLWUKRHB7","0","0","4","2","8","2","1","7","0","7","168","1550","1","-48","2017-06-21 16:19:02","5749"
"A2LMREAO2XRLTM","sp_v3_pilot2","3YT88D1N08Z5RHFE9QBI4U3CY9IK3N","0","0","3","4","5","2","0","3","0","3","194","4524","0","-21","2017-06-21 16:19:05","5750"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","0","0","32","2","2","144","1088","0","-43","2017-06-21 16:19:07","5751"
"A1GZOEMTN2KYDA","sp_v3_pilot2","33F859I566EJSMIJIYNR9LLWUKRHB7","0","0","4","2","8","2","1","8","0","8","164","1208","1","-54","2017-06-21 16:19:10","5752"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","0","0","33","2","3","144","1109","0","-43","2017-06-21 16:19:15","5753"
"A1GZOEMTN2KYDA","sp_v3_pilot2","33F859I566EJSMIJIYNR9LLWUKRHB7","0","0","4","2","8","2","1","9","0","9","160","670","1","-60","2017-06-21 16:19:17","5754"
"A2LMREAO2XRLTM","sp_v3_pilot2","3YT88D1N08Z5RHFE9QBI4U3CY9IK3N","0","0","3","4","5","2","0","4","0","4","194","1375","0","-21","2017-06-21 16:19:17","5755"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","0","0","34","2","4","144","1545","0","-43","2017-06-21 16:19:23","5756"
"A1GZOEMTN2KYDA","sp_v3_pilot2","33F859I566EJSMIJIYNR9LLWUKRHB7","0","0","4","2","8","2","0","10","0","10","160","3399","0","-60","2017-06-21 16:19:26","5757"
"A1GZOEMTN2KYDA","sp_v3_pilot2","33F859I566EJSMIJIYNR9LLWUKRHB7","0","0","4","2","8","2","0","11","0","11","160","1388","0","-60","2017-06-21 16:19:33","5758"
"A1GZOEMTN2KYDA","sp_v3_pilot2","33F859I566EJSMIJIYNR9LLWUKRHB7","0","0","4","2","8","2","1","12","0","12","156","449","1","-66","2017-06-21 16:19:40","5759"
"A2LMREAO2XRLTM","sp_v3_pilot2","3YT88D1N08Z5RHFE9QBI4U3CY9IK3N","0","0","3","4","5","2","0","5","0","5","194","3969","0","-21","2017-06-21 16:19:43","5760"
"A1GZOEMTN2KYDA","sp_v3_pilot2","33F859I566EJSMIJIYNR9LLWUKRHB7","0","0","4","2","8","2","1","13","0","13","152","1300","1","-72","2017-06-21 16:19:47","5761"
"A2LMREAO2XRLTM","sp_v3_pilot2","3YT88D1N08Z5RHFE9QBI4U3CY9IK3N","0","0","3","4","5","2","1","6","0","6","192","1626","1","-28","2017-06-21 16:19:52","5762"
"A1GZOEMTN2KYDA","sp_v3_pilot2","33F859I566EJSMIJIYNR9LLWUKRHB7","0","0","4","2","8","2","0","14","0","14","152","1556","0","-72","2017-06-21 16:19:56","5763"
"A2LMREAO2XRLTM","sp_v3_pilot2","3YT88D1N08Z5RHFE9QBI4U3CY9IK3N","0","0","3","4","5","2","0","7","0","7","192","732","0","-28","2017-06-21 16:19:59","5764"
"A1GZOEMTN2KYDA","sp_v3_pilot2","33F859I566EJSMIJIYNR9LLWUKRHB7","0","0","4","2","8","2","0","15","0","15","152","1493","0","-72","2017-06-21 16:20:05","5765"
"A2LMREAO2XRLTM","sp_v3_pilot2","3YT88D1N08Z5RHFE9QBI4U3CY9IK3N","0","0","3","4","5","2","0","8","0","8","192","259","0","-28","2017-06-21 16:20:07","5766"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","0","0","35","2","5","144","1780","0","-43","2017-06-21 16:20:13","5767"
"A1GZOEMTN2KYDA","sp_v3_pilot2","33F859I566EJSMIJIYNR9LLWUKRHB7","0","0","4","2","8","2","1","16","0","16","148","1149","1","-78","2017-06-21 16:20:14","5768"
"A2LMREAO2XRLTM","sp_v3_pilot2","3YT88D1N08Z5RHFE9QBI4U3CY9IK3N","0","0","3","4","5","2","0","9","0","9","192","279","0","-28","2017-06-21 16:20:17","5769"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","0","0","36","2","6","144","1234","0","-43","2017-06-21 16:20:21","5770"
"A1GZOEMTN2KYDA","sp_v3_pilot2","33F859I566EJSMIJIYNR9LLWUKRHB7","0","0","4","2","8","2","0","17","0","17","148","1398","0","-78","2017-06-21 16:20:21","5771"
"A2LMREAO2XRLTM","sp_v3_pilot2","3YT88D1N08Z5RHFE9QBI4U3CY9IK3N","0","0","3","4","5","2","0","10","0","10","192","439","0","-28","2017-06-21 16:20:27","5772"
"A2W8ZV9DQWVHJK","sp_v3_pilot2","33FOTY3KEMMRYGPBU9G1SIB7VGVC1A","1","1","1","4","2","1","1","0","0","0","195","19591","1","-1","2017-06-21 16:20:27","5773"
"A19WWXPWT25JD0","sp_v3_pilot2","3A4TN5196KJ22RAPWYJMK5REC5RHCE","1","0","2","3","6","0","1","37","2","7","141","1249","0","-49","2017-06-21 16:20:28","5774"
