"subject","version","assignmentId","role","stealCond","punCond","oppType","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"A2SY2N44N1RWVA","sp_v2_s","3M1CVSFP606RM5CUVAAPNOTR19YQAF","1","0","-1","2","1","5","1","0","98","6545","1","-3","2017-05-30 00:05:54","7828"
"A1J21DM2Z753X4","sp_v2_s","3FPRZHYEPY8J7S9Q8UPP63ETCRLV3I","1","1","-1","1","1","10","1","1","95","4770","1","0","2017-05-30 00:05:54","7837"
"ANGR8OYXOVX6H","sp_v2_s","3VHP9MDGRNLIOVJJ18VMHKF1UAAFCC","0","0","-1","2","0","7","0","7","100","1065","0","0","2017-05-30 00:05:54","7838"
"A11W7R2O4RQSSS","sp_v2_s","32AT8R96GLANEU55TJGLIPKMQ0BUSK","0","1","-1","1","0","24","1","10","63","140","0","-13","2017-05-30 00:05:55","7842"
"A3CWEIEY3TGJFX","sp_v2_s","3UJ1CZ6IZHQ6TFFQSI8DADS6RJJ5SE","0","1","-1","1","0","3","0","3","100","986","0","0","2017-05-30 00:05:56","7848"
"A1DOKYGCXQG3FE","sp_v2_s","3CP1TO84PT2DOGYSY3T7JVF2TPK52B","0","1","-1","2","0","13","0","13","96","2022","0","-6","2017-05-30 00:05:56","7849"
"A1VVXZYA3TPHP0","sp_v2_s","32VNZTT0A75CWHBDZOPYFBHW5L54RK","0","0","-1","2","1","26","2","5","69","1366","1","-44","2017-05-30 00:05:56","7850"
"A34YGHVPXQZVBX","sp_v2_s","3YOH7BII098P3QHXT0HONPVVND7KVI","0","0","-1","2","0","21","2","2","96","2371","0","-1","2017-05-30 00:05:56","7852"
" A3SOJWB6AZWZV9
","sp_v2_s","3Z7VU45IPYI4690LMN093GCS2IE1ZX","0","1","-1","2","0","23","2","7","92","536","0","-17","2017-05-30 00:05:56","7855"
"A2TPOE6VAJHEH4","sp_v2_s","3NPFYT4IZC5C5TQ93OXRDI0NW7YXGV","0","1","-1","1","1","16","1","1","65","1987","0","5","2017-05-30 00:05:56","7859"
"A3KOT3B7E14QGF
A3KOT3B7E14QGF
","sp_v2_s","35K3O9HUABEXLT3XXZ1H78F4FMNFE5","1","0","-1","2","1","20","1","6","84","793","1","-19","2017-05-30 00:05:57","7867"
"A2MCRVU8I9VNHG","sp_v2_s","3QECW5O0KH278FS5HID3KIOST2X5T3","0","1","-1","2","0","3","0","3","100","1049","0","0","2017-05-30 00:05:57","7868"
"A1G187YBG0DVMQ","sp_v2_s","39ZSFO5CA8XUFRMF6P77QOTZUHYUJ4","0","1","-1","2","0","25","2","5","82","319","0","-7","2017-05-30 00:05:57","7870"
"A3KS73J4FNRSJ2","sp_v2_s","3Q5C1WP23M26ZVGWFZTTEC5X1J651U","0","0","-1","2","0","14","1","4","98","1105","0","-3","2017-05-30 00:05:58","7879"
"A3L5XFNSOY6QET","sp_v2_s","3CCZ6YKWR7KOO0JRJC8MTINGZVU593","1","1","-1","1","0","5","0","5","88","297","1","12","2017-05-30 00:05:59","7884"
"A2W3KKNN3CAY66","sp_v2_s","3NGI5ARFTT6AS5YFZE27CIAESJ71PC","1","1","-1","2","0","13","0","13","69","938","1","16","2017-05-30 00:05:59","7885"
"AA4KKLIU4C3NY","sp_v2_s","3A4NIXBJ760HX95608SYFTPXLK0ML6","1","1","-1","2","0","20","1","5","87","742","1","8","2017-05-30 00:05:59","7889"
"A1WWPREEDRRKML","sp_v2_s","3OCHAWUVGOLH7FMSTFI6BASG3OFKXL","0","0","-1","1","0","4","0","4","100","587","0","0","2017-05-30 00:05:59","7890"
"A3URMVMNIEN5LX","sp_v2_s","3JZQSN0I3QBV57ZO3UR57B0GS22FGM","1","1","-1","1","1","0","0","0","97","7720","1","-2","2017-05-30 00:06:00","7894"
"A1EIVUU0RIGPFT","sp_v2_s","3BXQMRHWKZZKGZS09MKZ6GLGYBTMU0","0","0","-1","2","0","19","2","3","79","2274","0","-24","2017-05-30 00:06:01","7901"
"A11W7R2O4RQSSS","sp_v2_s","32AT8R96GLANEU55TJGLIPKMQ0BUSK","0","1","-1","1","1","25","1","11","65","111","0","-15","2017-05-30 00:06:01","7903"
" A19V3A2N7GWL77
","sp_v2_s","3TUI152ZZBOVSHZUZRHWCN0OXFSQ1R","1","1","-1","2","1","6","0","6","80","1917","1","-10","2017-05-30 00:06:01","7908"
"AVD6HMIO1HLFI","sp_v2_s","3JBT3HLQF837N1JN7PBZ4CUQ5YJPZO","0","0","-1","2","1","24","2","0","80","2774","1","-5","2017-05-30 00:06:02","7911"
"A2AGQGMZVSZVUJ","sp_v2_s","3Z7ISHFUH0WMH9K6L89OIQZ0GOJZ8E","1","1","-1","2","0","15","1","6","88","3470","1","7","2017-05-30 00:06:02","7915"
"ANGR8OYXOVX6H","sp_v2_s","3VHP9MDGRNLIOVJJ18VMHKF1UAAFCC","0","0","-1","2","0","8","0","8","100","560","0","0","2017-05-30 00:06:02","7916"
"A9ZS3JB9F24V4","sp_v2_s","3XXU1SWE8MW3YC7VECGA8I29O510AS","0","0","-1","1","0","4","0","4","97","1510","0","-2","2017-05-30 00:06:02","7918"
"A2SY2N44N1RWVA","sp_v2_s","3M1CVSFP606RM5CUVAAPNOTR19YQAF","1","0","-1","2","1","6","1","1","96","1272","1","-6","2017-05-30 00:06:02","7921"
"AMX5R6NLYNA2K","sp_v2_s","3BEFOD78W6ULZ1YLUGTHTCNMZY64MW","0","0","-1","2","1","18","2","0","85","2061","1","-15","2017-05-30 00:06:03","7928"
" A3SOJWB6AZWZV9
","sp_v2_s","3Z7VU45IPYI4690LMN093GCS2IE1ZX","0","1","-1","2","0","24","2","8","92","218","0","-17","2017-05-30 00:06:03","7932"
"A3CWEIEY3TGJFX","sp_v2_s","3UJ1CZ6IZHQ6TFFQSI8DADS6RJJ5SE","0","1","-1","1","0","4","0","4","100","875","0","0","2017-05-30 00:06:03","7935"
"A1FDLM4FTZCRZN","sp_v2_s","3OVR4I9USPKCKGWDM90YAL7R9Z2Q44","0","1","-1","2","0","22","2","0","97","2130","0","-2","2017-05-30 00:06:04","7942"
"A1J21DM2Z753X4","sp_v2_s","3FPRZHYEPY8J7S9Q8UPP63ETCRLV3I","1","1","-1","1","0","11","1","2","95","1951","0","0","2017-05-30 00:06:04","7943"
"A1G187YBG0DVMQ","sp_v2_s","39ZSFO5CA8XUFRMF6P77QOTZUHYUJ4","0","1","-1","2","0","26","2","6","82","402","0","-7","2017-05-30 00:06:04","7947"
"A1DOKYGCXQG3FE","sp_v2_s","3CP1TO84PT2DOGYSY3T7JVF2TPK52B","0","1","-1","2","0","14","0","14","96","1768","0","-6","2017-05-30 00:06:04","7950"
"A3NHJPE6326P9V","sp_v2_s","3AUQQEL7U5UNQ0ATP77645GM9F1V0N","1","0","-1","2","0","5","0","5","92","4548","1","-2","2017-05-30 00:06:05","7959"
"A2TPOE6VAJHEH4","sp_v2_s","3NPFYT4IZC5C5TQ93OXRDI0NW7YXGV","0","1","-1","1","1","17","1","2","67","1997","0","3","2017-05-30 00:06:05","7963"
"A3L5XFNSOY6QET","sp_v2_s","3CCZ6YKWR7KOO0JRJC8MTINGZVU593","1","1","-1","1","0","6","0","6","86","571","1","14","2017-05-30 00:06:06","7967"
"A3KOT3B7E14QGF
A3KOT3B7E14QGF
","sp_v2_s","35K3O9HUABEXLT3XXZ1H78F4FMNFE5","1","0","-1","2","1","21","1","7","82","1001","1","-22","2017-05-30 00:06:06","7968"
"A2MCRVU8I9VNHG","sp_v2_s","3QECW5O0KH278FS5HID3KIOST2X5T3","0","1","-1","2","0","4","0","4","100","1804","0","0","2017-05-30 00:06:06","7970"
"A1WWPREEDRRKML","sp_v2_s","3OCHAWUVGOLH7FMSTFI6BASG3OFKXL","0","0","-1","1","0","5","0","5","100","604","0","0","2017-05-30 00:06:06","7971"
"A3KS73J4FNRSJ2","sp_v2_s","3Q5C1WP23M26ZVGWFZTTEC5X1J651U","0","0","-1","2","0","15","1","5","98","888","0","-3","2017-05-30 00:06:06","7972"
"A11W7R2O4RQSSS","sp_v2_s","32AT8R96GLANEU55TJGLIPKMQ0BUSK","0","1","-1","1","1","26","1","12","67","233","0","-17","2017-05-30 00:06:06","7974"
"AA4KKLIU4C3NY","sp_v2_s","3A4NIXBJ760HX95608SYFTPXLK0ML6","1","1","-1","2","0","21","1","6","85","831","1","10","2017-05-30 00:06:06","7975"
"A2VNK2H6USLQTK","sp_v2_s","39DD6S19JPC3QAUXYBVOA0VMRRHZED","1","1","-1","1","0","17","1","4","92","4457","0","-12","2017-05-30 00:06:07","7984"
"A1GVHFB9F270GX","sp_v2_s","3907X2AHF06HHQGBII2LH1KJKPL2PU","0","1","-1","1","1","13","1","0","71","3037","1","19","2017-05-30 00:06:09","7992"
"AVD6HMIO1HLFI","sp_v2_s","3JBT3HLQF837N1JN7PBZ4CUQ5YJPZO","0","0","-1","2","1","25","2","1","77","242","1","-7","2017-05-30 00:06:09","7994"
"AMX5R6NLYNA2K","sp_v2_s","3BEFOD78W6ULZ1YLUGTHTCNMZY64MW","0","0","-1","2","0","19","2","1","85","4","0","-15","2017-05-30 00:06:09","7998"
"ANGR8OYXOVX6H","sp_v2_s","3VHP9MDGRNLIOVJJ18VMHKF1UAAFCC","0","0","-1","2","0","9","0","9","100","643","0","0","2017-05-30 00:06:09","8000"
"A1EIVUU0RIGPFT","sp_v2_s","3BXQMRHWKZZKGZS09MKZ6GLGYBTMU0","0","0","-1","2","0","20","2","4","79","1404","0","-24","2017-05-30 00:06:09","8001"
"A3CWEIEY3TGJFX","sp_v2_s","3UJ1CZ6IZHQ6TFFQSI8DADS6RJJ5SE","0","1","-1","1","0","5","0","5","100","949","0","0","2017-05-30 00:06:11","8017"
" A19V3A2N7GWL77
","sp_v2_s","3TUI152ZZBOVSHZUZRHWCN0OXFSQ1R","1","1","-1","2","1","7","0","7","77","1268","1","-12","2017-05-30 00:06:11","8018"
" A3SOJWB6AZWZV9
","sp_v2_s","3Z7VU45IPYI4690LMN093GCS2IE1ZX","0","1","-1","2","0","25","2","9","92","1315","0","-17","2017-05-30 00:06:11","8020"
"A1G187YBG0DVMQ","sp_v2_s","39ZSFO5CA8XUFRMF6P77QOTZUHYUJ4","0","1","-1","2","0","27","2","7","82","501","0","-7","2017-05-30 00:06:11","8022"
"A1FDLM4FTZCRZN","sp_v2_s","3OVR4I9USPKCKGWDM90YAL7R9Z2Q44","0","1","-1","2","0","23","2","1","97","515","0","-2","2017-05-30 00:06:11","8025"
"A2SY2N44N1RWVA","sp_v2_s","3M1CVSFP606RM5CUVAAPNOTR19YQAF","1","0","-1","2","0","7","1","2","95","1920","1","-5","2017-05-30 00:06:12","8028"
"A2AGQGMZVSZVUJ","sp_v2_s","3Z7ISHFUH0WMH9K6L89OIQZ0GOJZ8E","1","1","-1","2","0","16","1","7","86","2140","1","9","2017-05-30 00:06:12","8031"
"A34YGHVPXQZVBX","sp_v2_s","3YOH7BII098P3QHXT0HONPVVND7KVI","0","0","-1","2","0","22","2","3","96","1118","0","-1","2017-05-30 00:06:12","8039"
"A1VVXZYA3TPHP0","sp_v2_s","32VNZTT0A75CWHBDZOPYFBHW5L54RK","0","0","-1","2","1","27","2","6","66","10008","1","-46","2017-05-30 00:06:12","8042"
"A2QKAA5YS0P4CI
	","sp_v2_s","3HMVI3QICJT41JQGQ1YQP93QWOA1Y6","0","1","-1","2","1","21","2","0","83","4439","1","-18","2017-05-30 00:06:13","8046"
"A3KS73J4FNRSJ2","sp_v2_s","3Q5C1WP23M26ZVGWFZTTEC5X1J651U","0","0","-1","2","0","16","1","6","98","622","0","-3","2017-05-30 00:06:13","8053"
"A1WWPREEDRRKML","sp_v2_s","3OCHAWUVGOLH7FMSTFI6BASG3OFKXL","0","0","-1","1","0","6","0","6","100","652","0","0","2017-05-30 00:06:13","8055"
"A3NHJPE6326P9V","sp_v2_s","3AUQQEL7U5UNQ0ATP77645GM9F1V0N","1","0","-1","2","0","6","0","6","91","1575","1","-1","2017-05-30 00:06:13","8056"
"A3KOT3B7E14QGF
A3KOT3B7E14QGF
","sp_v2_s","35K3O9HUABEXLT3XXZ1H78F4FMNFE5","1","0","-1","2","1","22","1","8","80","404","1","-25","2017-05-30 00:06:13","8060"
"AA4KKLIU4C3NY","sp_v2_s","3A4NIXBJ760HX95608SYFTPXLK0ML6","1","1","-1","2","0","22","1","7","83","796","1","12","2017-05-30 00:06:14","8064"
"A1J21DM2Z753X4","sp_v2_s","3FPRZHYEPY8J7S9Q8UPP63ETCRLV3I","1","1","-1","1","0","12","1","3","95","1904","0","0","2017-05-30 00:06:14","8065"
"A2MCRVU8I9VNHG","sp_v2_s","3QECW5O0KH278FS5HID3KIOST2X5T3","0","1","-1","2","0","5","0","5","100","1347","0","0","2017-05-30 00:06:15","8072"
"A2TPOE6VAJHEH4","sp_v2_s","3NPFYT4IZC5C5TQ93OXRDI0NW7YXGV","0","1","-1","1","1","18","1","3","69","1388","0","1","2017-05-30 00:06:15","8074"
"AVD6HMIO1HLFI","sp_v2_s","3JBT3HLQF837N1JN7PBZ4CUQ5YJPZO","0","0","-1","2","0","26","2","2","77","1458","0","-7","2017-05-30 00:06:16","8083"
"A1GVHFB9F270GX","sp_v2_s","3907X2AHF06HHQGBII2LH1KJKPL2PU","0","1","-1","1","1","14","1","1","73","1293","0","17","2017-05-30 00:06:17","8087"
"ANGR8OYXOVX6H","sp_v2_s","3VHP9MDGRNLIOVJJ18VMHKF1UAAFCC","0","0","-1","2","0","10","0","10","100","917","0","0","2017-05-30 00:06:17","8088"
"A1EIVUU0RIGPFT","sp_v2_s","3BXQMRHWKZZKGZS09MKZ6GLGYBTMU0","0","0","-1","2","0","21","2","5","79","1529","0","-24","2017-05-30 00:06:18","8097"
"A11W7R2O4RQSSS","sp_v2_s","32AT8R96GLANEU55TJGLIPKMQ0BUSK","0","1","-1","2","1","27","2","0","65","19","1","-20","2017-05-30 00:06:18","8099"
"A3CWEIEY3TGJFX","sp_v2_s","3UJ1CZ6IZHQ6TFFQSI8DADS6RJJ5SE","0","1","-1","1","0","6","0","6","100","898","0","0","2017-05-30 00:06:18","8100"
"A1FDLM4FTZCRZN","sp_v2_s","3OVR4I9USPKCKGWDM90YAL7R9Z2Q44","0","1","-1","2","0","24","2","2","97","884","0","-2","2017-05-30 00:06:18","8101"
"A1G187YBG0DVMQ","sp_v2_s","39ZSFO5CA8XUFRMF6P77QOTZUHYUJ4","0","1","-1","2","0","28","2","8","82","401","0","-7","2017-05-30 00:06:18","8106"
"A2W3KKNN3CAY66","sp_v2_s","3NGI5ARFTT6AS5YFZE27CIAESJ71PC","0","1","-1","1","1","14","1","0","67","2054","1","13","2017-05-30 00:06:18","8108"
"AMX5R6NLYNA2K","sp_v2_s","3BEFOD78W6ULZ1YLUGTHTCNMZY64MW","0","0","-1","2","0","20","2","2","85","354","0","-15","2017-05-30 00:06:19","8115"
"A3URMVMNIEN5LX","sp_v2_s","3JZQSN0I3QBV57ZO3UR57B0GS22FGM","1","1","-1","1","1","1","0","1","96","6408","0","-6","2017-05-30 00:06:20","8121"
"A1WWPREEDRRKML","sp_v2_s","3OCHAWUVGOLH7FMSTFI6BASG3OFKXL","0","0","-1","1","0","7","0","7","100","508","0","0","2017-05-30 00:06:20","8122"
"A34YGHVPXQZVBX","sp_v2_s","3YOH7BII098P3QHXT0HONPVVND7KVI","0","0","-1","2","0","23","2","4","96","1476","0","-1","2017-05-30 00:06:20","8124"
"A3KS73J4FNRSJ2","sp_v2_s","3Q5C1WP23M26ZVGWFZTTEC5X1J651U","0","0","-1","2","0","17","1","7","98","581","0","-3","2017-05-30 00:06:20","8126"
"AA4KKLIU4C3NY","sp_v2_s","3A4NIXBJ760HX95608SYFTPXLK0ML6","1","1","-1","2","0","23","1","8","81","569","1","14","2017-05-30 00:06:21","8132"
"A2AGQGMZVSZVUJ","sp_v2_s","3Z7ISHFUH0WMH9K6L89OIQZ0GOJZ8E","1","1","-1","2","0","17","1","8","84","1949","1","11","2017-05-30 00:06:21","8133"
"A1VVXZYA3TPHP0","sp_v2_s","32VNZTT0A75CWHBDZOPYFBHW5L54RK","0","0","-1","2","1","28","2","7","63","2529","1","-48","2017-05-30 00:06:21","8135"
"A9ZS3JB9F24V4","sp_v2_s","3XXU1SWE8MW3YC7VECGA8I29O510AS","0","0","-1","1","0","5","0","5","97","4340","0","-2","2017-05-30 00:06:21","8137"
"A3NHJPE6326P9V","sp_v2_s","3AUQQEL7U5UNQ0ATP77645GM9F1V0N","1","0","-1","2","0","7","0","7","90","1321","1","0","2017-05-30 00:06:22","8143"
"AVD6HMIO1HLFI","sp_v2_s","3JBT3HLQF837N1JN7PBZ4CUQ5YJPZO","0","0","-1","2","0","27","2","3","77","2","0","-7","2017-05-30 00:06:22","8145"
"A3L5XFNSOY6QET","sp_v2_s","3CCZ6YKWR7KOO0JRJC8MTINGZVU593","0","1","-1","2","1","7","1","0","84","1183","1","11","2017-05-30 00:06:23","8153"
"A2SY2N44N1RWVA","sp_v2_s","3M1CVSFP606RM5CUVAAPNOTR19YQAF","1","0","-1","2","0","8","1","3","94","1878","1","-4","2017-05-30 00:06:23","8157"
"A1DOKYGCXQG3FE","sp_v2_s","3CP1TO84PT2DOGYSY3T7JVF2TPK52B","1","1","-1","1","1","15","1","0","93","2447","1","-8","2017-05-30 00:06:23","8161"
"A2HRMD4SU5X2EW","sp_v2_s","3R5F3LQFV2LP217MSPYKFCP0VTNZOH","0","0","-1","2","0","0","0","0","100","7989","0","0","2017-05-30 00:06:23","8162"
"A2TPOE6VAJHEH4","sp_v2_s","3NPFYT4IZC5C5TQ93OXRDI0NW7YXGV","0","1","-1","1","1","19","1","4","71","2516","0","-1","2017-05-30 00:06:24","8165"
"A2QKAA5YS0P4CI
	","sp_v2_s","3HMVI3QICJT41JQGQ1YQP93QWOA1Y6","0","1","-1","2","0","22","2","1","83","3746","0","-18","2017-05-30 00:06:24","8167"
"A1J21DM2Z753X4","sp_v2_s","3FPRZHYEPY8J7S9Q8UPP63ETCRLV3I","1","1","-1","1","0","13","1","4","95","2242","0","0","2017-05-30 00:06:24","8170"
"A11W7R2O4RQSSS","sp_v2_s","32AT8R96GLANEU55TJGLIPKMQ0BUSK","0","1","-1","2","1","28","2","1","63","139","1","-23","2017-05-30 00:06:24","8173"
" A19V3A2N7GWL77
","sp_v2_s","3TUI152ZZBOVSHZUZRHWCN0OXFSQ1R","1","1","-1","2","1","8","0","8","74","4132","1","-14","2017-05-30 00:06:25","8177"
"A2MCRVU8I9VNHG","sp_v2_s","3QECW5O0KH278FS5HID3KIOST2X5T3","0","1","-1","2","0","6","0","6","100","1423","0","0","2017-05-30 00:06:25","8178"
"A1FDLM4FTZCRZN","sp_v2_s","3OVR4I9USPKCKGWDM90YAL7R9Z2Q44","0","1","-1","2","0","25","2","3","97","620","0","-2","2017-05-30 00:06:25","8179"
"A2VNK2H6USLQTK","sp_v2_s","39DD6S19JPC3QAUXYBVOA0VMRRHZED","1","1","-1","1","0","18","1","5","92","10011","0","-12","2017-05-30 00:06:25","8183"
"A3CWEIEY3TGJFX","sp_v2_s","3UJ1CZ6IZHQ6TFFQSI8DADS6RJJ5SE","0","1","-1","1","0","7","0","7","100","525","0","0","2017-05-30 00:06:25","8185"
"AMX5R6NLYNA2K","sp_v2_s","3BEFOD78W6ULZ1YLUGTHTCNMZY64MW","0","0","-1","2","0","21","2","3","85","47","0","-15","2017-05-30 00:06:25","8189"
"A1G187YBG0DVMQ","sp_v2_s","39ZSFO5CA8XUFRMF6P77QOTZUHYUJ4","0","1","-1","2","0","29","2","9","82","344","0","-7","2017-05-30 00:06:27","8198"
"A1GVHFB9F270GX","sp_v2_s","3907X2AHF06HHQGBII2LH1KJKPL2PU","0","1","-1","1","1","15","1","2","75","3135","0","15","2017-05-30 00:06:27","8200"
"A1EIVUU0RIGPFT","sp_v2_s","3BXQMRHWKZZKGZS09MKZ6GLGYBTMU0","0","0","-1","2","0","22","2","6","79","830","0","-24","2017-05-30 00:06:27","8202"
"A1WWPREEDRRKML","sp_v2_s","3OCHAWUVGOLH7FMSTFI6BASG3OFKXL","0","0","-1","1","0","8","0","8","100","994","0","0","2017-05-30 00:06:27","8207"
"AVD6HMIO1HLFI","sp_v2_s","3JBT3HLQF837N1JN7PBZ4CUQ5YJPZO","0","0","-1","2","0","28","2","4","77","373","0","-7","2017-05-30 00:06:28","8211"
"A3NHJPE6326P9V","sp_v2_s","3AUQQEL7U5UNQ0ATP77645GM9F1V0N","1","0","-1","2","0","8","0","8","89","692","1","1","2017-05-30 00:06:29","8219"
"A3KS73J4FNRSJ2","sp_v2_s","3Q5C1WP23M26ZVGWFZTTEC5X1J651U","0","0","-1","2","0","18","1","8","98","2322","0","-3","2017-05-30 00:06:29","8222"
"A3L5XFNSOY6QET","sp_v2_s","3CCZ6YKWR7KOO0JRJC8MTINGZVU593","0","1","-1","2","1","8","1","1","82","363","1","8","2017-05-30 00:06:30","8227"
"A11W7R2O4RQSSS","sp_v2_s","32AT8R96GLANEU55TJGLIPKMQ0BUSK","0","1","-1","2","0","29","2","2","63","341","0","-23","2017-05-30 00:06:30","8229"
"A9ZS3JB9F24V4","sp_v2_s","3XXU1SWE8MW3YC7VECGA8I29O510AS","0","0","-1","1","0","6","0","6","97","1557","0","-2","2017-05-30 00:06:30","8235"
"A1VVXZYA3TPHP0","sp_v2_s","32VNZTT0A75CWHBDZOPYFBHW5L54RK","0","0","-1","2","1","29","2","8","60","1453","1","-50","2017-05-30 00:06:31","8238"
"A2QKAA5YS0P4CI
	","sp_v2_s","3HMVI3QICJT41JQGQ1YQP93QWOA1Y6","0","1","-1","2","0","23","2","2","83","999","0","-18","2017-05-30 00:06:31","8240"
"A2W3KKNN3CAY66","sp_v2_s","3NGI5ARFTT6AS5YFZE27CIAESJ71PC","0","1","-1","1","0","15","1","1","67","6120","0","13","2017-05-30 00:06:31","8241"
"A3URMVMNIEN5LX","sp_v2_s","3JZQSN0I3QBV57ZO3UR57B0GS22FGM","1","1","-1","1","0","2","0","2","96","2791","0","-6","2017-05-30 00:06:31","8242"
"A2TPOE6VAJHEH4","sp_v2_s","3NPFYT4IZC5C5TQ93OXRDI0NW7YXGV","0","1","-1","1","1","20","1","5","73","1548","0","-3","2017-05-30 00:06:31","8246"
"A1DOKYGCXQG3FE","sp_v2_s","3CP1TO84PT2DOGYSY3T7JVF2TPK52B","1","1","-1","1","0","16","1","1","93","1061","0","-8","2017-05-30 00:06:31","8247"
"A2HRMD4SU5X2EW","sp_v2_s","3R5F3LQFV2LP217MSPYKFCP0VTNZOH","0","0","-1","2","0","1","0","1","100","860","0","0","2017-05-30 00:06:31","8248"
"A1FDLM4FTZCRZN","sp_v2_s","3OVR4I9USPKCKGWDM90YAL7R9Z2Q44","0","1","-1","2","0","26","2","4","97","996","0","-2","2017-05-30 00:06:32","8250"
"A2MCRVU8I9VNHG","sp_v2_s","3QECW5O0KH278FS5HID3KIOST2X5T3","0","1","-1","2","0","7","0","7","100","1446","0","0","2017-05-30 00:06:32","8257"
"A1J21DM2Z753X4","sp_v2_s","3FPRZHYEPY8J7S9Q8UPP63ETCRLV3I","1","1","-1","1","0","14","1","5","95","1699","0","0","2017-05-30 00:06:33","8262"
" A19V3A2N7GWL77
","sp_v2_s","3TUI152ZZBOVSHZUZRHWCN0OXFSQ1R","1","1","-1","2","1","9","0","9","71","1042","1","-16","2017-05-30 00:06:33","8264"
"A3KOT3B7E14QGF
A3KOT3B7E14QGF
","sp_v2_s","35K3O9HUABEXLT3XXZ1H78F4FMNFE5","0","0","-1","2","1","23","2","0","77","1600","1","-27","2017-05-30 00:06:33","8265"
"A3CWEIEY3TGJFX","sp_v2_s","3UJ1CZ6IZHQ6TFFQSI8DADS6RJJ5SE","0","1","-1","1","0","8","0","8","100","723","0","0","2017-05-30 00:06:33","8266"
"A2AGQGMZVSZVUJ","sp_v2_s","3Z7ISHFUH0WMH9K6L89OIQZ0GOJZ8E","1","1","-1","2","0","18","1","9","82","2614","1","13","2017-05-30 00:06:33","8268"
"AVD6HMIO1HLFI","sp_v2_s","3JBT3HLQF837N1JN7PBZ4CUQ5YJPZO","0","0","-1","2","0","29","2","5","77","11","0","-7","2017-05-30 00:06:33","8270"
"AMX5R6NLYNA2K","sp_v2_s","3BEFOD78W6ULZ1YLUGTHTCNMZY64MW","0","0","-1","2","0","22","2","4","85","808","0","-15","2017-05-30 00:06:34","8278"
"A1EIVUU0RIGPFT","sp_v2_s","3BXQMRHWKZZKGZS09MKZ6GLGYBTMU0","0","0","-1","2","0","23","2","7","79","1000","0","-24","2017-05-30 00:06:35","8285"
"A1WWPREEDRRKML","sp_v2_s","3OCHAWUVGOLH7FMSTFI6BASG3OFKXL","0","0","-1","1","0","9","0","9","100","956","0","0","2017-05-30 00:06:35","8286"
"A1GVHFB9F270GX","sp_v2_s","3907X2AHF06HHQGBII2LH1KJKPL2PU","0","1","-1","1","1","16","1","3","77","1830","0","13","2017-05-30 00:06:35","8287"
"A2SY2N44N1RWVA","sp_v2_s","3M1CVSFP606RM5CUVAAPNOTR19YQAF","1","0","-1","2","1","9","1","4","92","3536","1","-7","2017-05-30 00:06:35","8288"
"A3NHJPE6326P9V","sp_v2_s","3AUQQEL7U5UNQ0ATP77645GM9F1V0N","1","0","-1","2","0","9","0","9","88","655","1","2","2017-05-30 00:06:36","8296"
"A11W7R2O4RQSSS","sp_v2_s","32AT8R96GLANEU55TJGLIPKMQ0BUSK","0","1","-1","2","0","30","2","3","63","89","0","-23","2017-05-30 00:06:36","8298"
"A34YGHVPXQZVBX","sp_v2_s","3YOH7BII098P3QHXT0HONPVVND7KVI","0","0","-1","2","0","24","2","5","96","10589","0","-1","2017-05-30 00:06:37","8307"
"A1VVXZYA3TPHP0","sp_v2_s","32VNZTT0A75CWHBDZOPYFBHW5L54RK","0","0","-1","2","1","30","2","9","57","784","1","-52","2017-05-30 00:06:38","8310"
"A2QKAA5YS0P4CI
	","sp_v2_s","3HMVI3QICJT41JQGQ1YQP93QWOA1Y6","0","1","-1","2","0","24","2","3","83","436","0","-18","2017-05-30 00:06:38","8314"
"A9ZS3JB9F24V4","sp_v2_s","3XXU1SWE8MW3YC7VECGA8I29O510AS","0","0","-1","1","0","7","0","7","97","869","0","-2","2017-05-30 00:06:38","8315"
"A2VNK2H6USLQTK","sp_v2_s","39DD6S19JPC3QAUXYBVOA0VMRRHZED","1","1","-1","1","0","19","1","6","92","6643","0","-12","2017-05-30 00:06:38","8318"
"A2W3KKNN3CAY66","sp_v2_s","3NGI5ARFTT6AS5YFZE27CIAESJ71PC","0","1","-1","1","1","16","1","2","65","1014","1","10","2017-05-30 00:06:38","8320"
"A1FDLM4FTZCRZN","sp_v2_s","3OVR4I9USPKCKGWDM90YAL7R9Z2Q44","0","1","-1","2","0","27","2","5","97","796","0","-2","2017-05-30 00:06:38","8322"
"A2HRMD4SU5X2EW","sp_v2_s","3R5F3LQFV2LP217MSPYKFCP0VTNZOH","0","0","-1","2","0","2","0","2","100","613","0","0","2017-05-30 00:06:39","8326"
"AVD6HMIO1HLFI","sp_v2_s","3JBT3HLQF837N1JN7PBZ4CUQ5YJPZO","0","0","-1","2","0","30","2","6","77","92","0","-7","2017-05-30 00:06:39","8329"
"A2MCRVU8I9VNHG","sp_v2_s","3QECW5O0KH278FS5HID3KIOST2X5T3","0","1","-1","2","0","8","0","8","100","476","0","0","2017-05-30 00:06:40","8331"
"A2TPOE6VAJHEH4","sp_v2_s","3NPFYT4IZC5C5TQ93OXRDI0NW7YXGV","0","1","-1","1","1","21","1","6","75","1691","0","-5","2017-05-30 00:06:40","8332"
