"subject","version","assignmentId","role","orderCond","oppType","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","0","1","3","0","3","108","1078","0","-8","2017-06-20 17:33:56","147"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","0","1","4","0","4","110","640","0","-10","2017-06-20 17:34:06","148"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","0","1","5","0","5","112","524","0","-12","2017-06-20 17:34:14","149"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","0","1","6","0","6","114","307","0","-14","2017-06-20 17:34:23","150"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","0","1","7","0","7","116","331","0","-16","2017-06-20 17:34:31","151"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","0","1","8","0","8","118","8651","0","-18","2017-06-20 17:34:58","152"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","0","1","9","0","9","120","287","0","-20","2017-06-20 17:35:12","153"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","0","1","10","0","10","122","18087","0","-22","2017-06-20 17:35:38","154"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","0","1","11","0","11","124","330","0","-24","2017-06-20 17:35:50","155"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","0","1","12","0","12","126","316","0","-26","2017-06-20 17:35:59","156"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","0","1","13","0","13","128","245","0","-28","2017-06-20 17:36:09","157"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","0","1","14","0","14","130","285","0","-30","2017-06-20 17:36:33","158"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","0","1","15","0","15","132","257","0","-32","2017-06-20 17:36:41","159"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","0","1","16","0","16","134","300","0","-34","2017-06-20 17:36:48","160"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","0","1","17","0","17","136","266","0","-36","2017-06-20 17:36:55","161"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","0","1","18","0","18","138","5221","0","-38","2017-06-20 17:37:07","162"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","1","1","1","1","19","1","0","135","2584","1","-39","2017-06-20 17:37:24","163"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","1","1","1","0","20","1","1","135","1252","0","-39","2017-06-20 17:37:32","164"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","1","1","1","0","21","1","2","135","296","0","-39","2017-06-20 17:37:40","165"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","1","1","1","0","22","1","3","135","470","0","-39","2017-06-20 17:37:53","166"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","1","1","1","0","23","1","4","135","464","0","-39","2017-06-20 17:38:01","167"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","1","1","1","0","24","1","5","135","236","0","-39","2017-06-20 17:38:07","168"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","1","1","1","0","25","1","6","135","25","0","-39","2017-06-20 17:38:13","169"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","1","1","1","0","26","1","7","135","272","0","-39","2017-06-20 17:38:21","170"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","1","1","1","0","27","1","8","135","183","0","-39","2017-06-20 17:38:27","171"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","1","1","1","0","28","1","9","135","268","0","-39","2017-06-20 17:38:34","172"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","1","1","1","0","29","1","10","135","275","0","-39","2017-06-20 17:38:41","173"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","1","1","1","0","30","1","11","135","335","0","-39","2017-06-20 17:38:47","174"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","1","1","1","0","31","1","12","135","305","0","-39","2017-06-20 17:38:54","175"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","1","1","1","0","32","1","13","135","256","0","-39","2017-06-20 17:39:01","176"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","1","33","2","0","134","1221","1","-42","2017-06-20 17:39:12","177"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","1","34","2","1","133","1015","1","-45","2017-06-20 17:39:19","178"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","0","35","2","2","133","1143","0","-45","2017-06-20 17:39:31","179"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","0","36","2","3","133","288","0","-45","2017-06-20 17:39:38","180"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","0","37","2","4","133","544","0","-45","2017-06-20 17:39:45","181"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","0","38","2","5","133","306","0","-45","2017-06-20 17:39:52","182"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","0","39","2","6","133","323","0","-45","2017-06-20 17:39:58","183"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","0","40","2","7","133","434","0","-45","2017-06-20 17:40:05","184"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","0","41","2","8","133","355","0","-45","2017-06-20 17:40:12","185"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","0","42","2","9","133","333","0","-45","2017-06-20 17:40:19","186"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","0","43","2","10","133","323","0","-45","2017-06-20 17:40:25","187"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","0","44","2","11","133","277","0","-45","2017-06-20 17:40:31","188"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","0","45","2","12","133","734","0","-45","2017-06-20 17:40:38","189"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","0","46","2","13","133","706","0","-45","2017-06-20 17:40:45","190"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","0","47","2","14","133","597","0","-45","2017-06-20 17:40:52","191"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","0","48","2","15","133","864","0","-45","2017-06-20 17:40:59","192"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","0","49","2","16","133","506","0","-45","2017-06-20 17:41:06","193"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","0","50","2","17","133","512","0","-45","2017-06-20 17:41:14","194"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","0","51","2","18","133","512","0","-45","2017-06-20 17:41:21","195"
"A1WXPOLDS1Y9R4","sp_v3_pilot1","3TMFV4NEP8FINEF1ALPHJM5I10K8WW","0","1","2","0","52","2","19","133","366","0","-45","2017-06-20 17:41:28","196"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","0","1","0","1","0","0","0","102","5771","0","-2","2017-06-20 18:13:44","197"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","0","1","0","1","1","0","1","104","2929","0","-4","2017-06-20 18:13:54","198"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","0","1","0","1","2","0","2","106","3157","0","-6","2017-06-20 18:14:04","199"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","0","1","0","1","3","0","3","108","2122","0","-8","2017-06-20 18:14:14","200"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","0","1","0","0","4","0","4","108","3100","0","-8","2017-06-20 18:14:28","201"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","0","1","0","1","5","0","5","110","4944","0","-10","2017-06-20 18:14:43","202"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","0","1","0","1","6","0","6","112","1608","0","-12","2017-06-20 18:14:59","203"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","0","1","0","1","7","0","7","114","833","0","-14","2017-06-20 18:15:15","204"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","0","1","0","1","8","0","8","116","5452","0","-16","2017-06-20 18:15:29","205"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","0","1","0","1","9","0","9","118","722","0","-18","2017-06-20 18:15:36","206"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","0","1","0","1","10","0","10","120","445","0","-20","2017-06-20 18:15:43","207"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","0","1","0","1","11","0","11","122","373","0","-22","2017-06-20 18:15:49","208"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","0","1","0","1","12","0","12","124","335","0","-24","2017-06-20 18:15:55","209"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","0","1","0","1","13","0","13","126","178","0","-26","2017-06-20 18:16:02","210"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","0","1","0","1","14","0","14","128","622","0","-28","2017-06-20 18:16:09","211"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","1","0","15","1","0","126","6640","1","-26","2017-06-20 18:16:42","212"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","1","0","16","1","1","124","2829","1","-24","2017-06-20 18:16:56","213"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","1","0","17","1","2","122","439","1","-22","2017-06-20 18:17:03","214"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","1","1","18","1","3","119","1799","1","-23","2017-06-20 18:17:12","215"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","1","1","19","1","4","118","911","0","-26","2017-06-20 18:17:20","216"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","1","0","20","1","5","118","2283","0","-26","2017-06-20 18:17:35","217"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","1","0","21","1","6","118","1109","0","-26","2017-06-20 18:17:44","218"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","1","0","22","1","7","118","525","0","-26","2017-06-20 18:17:50","219"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","1","0","23","1","8","118","781","0","-26","2017-06-20 18:17:57","220"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","1","0","24","1","9","118","441","0","-26","2017-06-20 18:18:05","221"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","1","0","25","1","10","118","495","0","-26","2017-06-20 18:18:11","222"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","1","0","26","1","11","118","662","0","-26","2017-06-20 18:18:17","223"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","27","2","0","115","2419","1","-27","2017-06-20 18:18:40","224"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","28","2","1","112","2316","1","-28","2017-06-20 18:18:54","225"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","0","29","2","2","110","1402","1","-26","2017-06-20 18:19:06","226"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","30","2","3","107","1343","1","-27","2017-06-20 18:19:15","227"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","31","2","4","104","301","1","-28","2017-06-20 18:19:22","228"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","32","2","5","101","325","1","-29","2017-06-20 18:19:29","229"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","33","2","6","98","887","1","-30","2017-06-20 18:19:36","230"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","34","2","7","95","470","1","-31","2017-06-20 18:19:43","231"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","35","2","8","92","581","1","-32","2017-06-20 18:19:50","232"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","36","2","9","89","327","1","-33","2017-06-20 18:19:56","233"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","37","2","10","86","325","1","-34","2017-06-20 18:20:03","234"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","38","2","11","83","119","1","-35","2017-06-20 18:20:09","235"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","39","2","12","80","314","1","-36","2017-06-20 18:20:15","236"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","40","2","13","77","432","1","-37","2017-06-20 18:20:21","237"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","41","2","14","74","285","1","-38","2017-06-20 18:20:27","238"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","42","2","15","71","309","1","-39","2017-06-20 18:20:34","239"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","43","2","16","68","452","1","-40","2017-06-20 18:20:40","240"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","44","2","17","65","310","1","-41","2017-06-20 18:20:46","241"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","45","2","18","62","382","1","-42","2017-06-20 18:20:53","242"
"AE4FRGGT254D3","sp_v3_pilot1","3TR2532VIPV9DGWEA794AIFJT9LJ6Q","1","1","2","1","46","2","19","59","642","1","-43","2017-06-20 18:21:00","243"
