"subject","version","assignmentId","role","stealCond","punCond","oppPersistent","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"A2ZUKYMM3YV6JN","sp_v2","3LS2AMNW5FRGO96V5TF7OJDWQPKQOU","1","1","0","1","0","13","0","13","64","319","1","-4","2017-05-29 19:09:30","5115"
"A39F4C1JL69VL5","sp_v2","379J5II41OHJLLDTJA4F2LKOCHTELR","0","1","1","0","0","22","1","2","18","494","0","-44","2017-05-29 19:09:31","5116"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","1","0","1","1","0","3","0","3","94","1486","1","0","2017-05-29 19:09:33","5117"
"A1CE2XPYCDRHVZ","sp_v2","3SBEHTYCWN4F1PMEY8JWH8KCDP2YIA","1","0","0","0","0","22","1","2","98","413","0","-3","2017-05-29 19:09:36","5118"
"AIK9IRPT4M848","sp_v2","3XCC1ODXDLCJLMYBXLWBIEI11C6QR5","1","1","0","1","1","18","0","18","51","402","1","-6","2017-05-29 19:09:37","5119"
"A39F4C1JL69VL5","sp_v2","379J5II41OHJLLDTJA4F2LKOCHTELR","0","1","1","0","0","23","1","3","18","251","0","-44","2017-05-29 19:09:37","5120"
"ABL3H3O3BI8ZD","sp_v2","3ZY8KE4ISJ4BETFS651LJB74MIHQVW","0","1","1","1","1","16","0","16","82","2508","1","-36","2017-05-29 19:09:38","5121"
"ANPTDUX6LOGYY","sp_v2","3ON104KXQKXH4DSZYIZ42APDXZ1W4U","1","0","1","0","1","20","1","0","94","1178","1","-6","2017-05-29 19:09:39","5122"
"A2ZUKYMM3YV6JN","sp_v2","3LS2AMNW5FRGO96V5TF7OJDWQPKQOU","1","1","0","1","0","14","0","14","62","3704","1","-2","2017-05-29 19:09:41","5123"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","1","0","1","1","0","4","0","4","93","1482","1","1","2017-05-29 19:09:42","5124"
"ASTR3EPUOKEXV","sp_v2","3L0KT67Y8EH4V3PA3KDALAQZMN4YS2","0","1","0","1","0","17","0","17","92","1271","0","-12","2017-05-29 19:09:43","5125"
"A1CE2XPYCDRHVZ","sp_v2","3SBEHTYCWN4F1PMEY8JWH8KCDP2YIA","1","0","0","0","0","23","1","3","98","419","0","-3","2017-05-29 19:09:43","5126"
"AIK9IRPT4M848","sp_v2","3XCC1ODXDLCJLMYBXLWBIEI11C6QR5","1","1","0","1","1","19","0","19","48","365","1","-8","2017-05-29 19:09:44","5127"
"A39F4C1JL69VL5","sp_v2","379J5II41OHJLLDTJA4F2LKOCHTELR","0","1","1","0","0","24","1","4","18","213","0","-44","2017-05-29 19:09:44","5128"
"ANPTDUX6LOGYY","sp_v2","3ON104KXQKXH4DSZYIZ42APDXZ1W4U","1","0","1","0","0","21","1","1","94","1885","0","-6","2017-05-29 19:09:48","5129"
"ABL3H3O3BI8ZD","sp_v2","3ZY8KE4ISJ4BETFS651LJB74MIHQVW","0","1","1","1","1","17","0","17","80","3783","1","-40","2017-05-29 19:09:49","5130"
"A1CE2XPYCDRHVZ","sp_v2","3SBEHTYCWN4F1PMEY8JWH8KCDP2YIA","1","0","0","0","0","24","1","4","98","322","0","-3","2017-05-29 19:09:49","5131"
"A2ZUKYMM3YV6JN","sp_v2","3LS2AMNW5FRGO96V5TF7OJDWQPKQOU","1","1","0","1","0","15","0","15","60","1060","1","0","2017-05-29 19:09:49","5132"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","1","0","1","1","0","5","0","5","92","792","1","2","2017-05-29 19:09:50","5133"
"A39F4C1JL69VL5","sp_v2","379J5II41OHJLLDTJA4F2LKOCHTELR","0","1","1","0","0","25","1","5","18","325","0","-44","2017-05-29 19:09:51","5134"
"A1CE2XPYCDRHVZ","sp_v2","3SBEHTYCWN4F1PMEY8JWH8KCDP2YIA","1","0","0","0","0","25","1","5","98","296","0","-3","2017-05-29 19:09:55","5135"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","0","0","0","98","5000","1","2","2017-05-29 19:09:55","5136"
"A2ZUKYMM3YV6JN","sp_v2","3LS2AMNW5FRGO96V5TF7OJDWQPKQOU","1","1","0","1","0","16","0","16","58","392","1","2","2017-05-29 19:09:56","5137"
"A39F4C1JL69VL5","sp_v2","379J5II41OHJLLDTJA4F2LKOCHTELR","0","1","1","0","0","26","1","6","18","261","0","-44","2017-05-29 19:09:57","5138"
"ABL3H3O3BI8ZD","sp_v2","3ZY8KE4ISJ4BETFS651LJB74MIHQVW","0","1","1","1","1","18","0","18","78","3469","1","-44","2017-05-29 19:09:59","5139"
"ANPTDUX6LOGYY","sp_v2","3ON104KXQKXH4DSZYIZ42APDXZ1W4U","1","0","1","0","0","22","1","2","94","2775","0","-6","2017-05-29 19:10:00","5140"
"A1CE2XPYCDRHVZ","sp_v2","3SBEHTYCWN4F1PMEY8JWH8KCDP2YIA","1","0","0","0","0","26","1","6","98","309","0","-3","2017-05-29 19:10:02","5141"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","1","0","1","1","1","6","0","6","89","5914","1","-1","2017-05-29 19:10:03","5142"
"A2ZUKYMM3YV6JN","sp_v2","3LS2AMNW5FRGO96V5TF7OJDWQPKQOU","1","1","0","1","0","17","0","17","56","878","1","4","2017-05-29 19:10:04","5143"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","1","0","1","96","1957","1","4","2017-05-29 19:10:07","5144"
"ABL3H3O3BI8ZD","sp_v2","3ZY8KE4ISJ4BETFS651LJB74MIHQVW","0","1","1","1","1","19","0","19","76","2596","1","-48","2017-05-29 19:10:07","5145"
"AIK9IRPT4M848","sp_v2","3XCC1ODXDLCJLMYBXLWBIEI11C6QR5","0","1","0","0","0","20","1","0","48","3976","0","-8","2017-05-29 19:10:08","5146"
"ANPTDUX6LOGYY","sp_v2","3ON104KXQKXH4DSZYIZ42APDXZ1W4U","1","0","1","0","0","23","1","3","94","1246","0","-6","2017-05-29 19:10:08","5147"
"A2ZUKYMM3YV6JN","sp_v2","3LS2AMNW5FRGO96V5TF7OJDWQPKQOU","1","1","0","1","0","18","0","18","54","772","1","6","2017-05-29 19:10:11","5148"
"AIK9IRPT4M848","sp_v2","3XCC1ODXDLCJLMYBXLWBIEI11C6QR5","0","1","0","0","0","21","1","1","48","496","0","-8","2017-05-29 19:10:15","5149"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","2","0","2","94","1389","1","6","2017-05-29 19:10:15","5150"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","1","0","1","1","0","7","0","7","88","1573","1","0","2017-05-29 19:10:17","5151"
"ANPTDUX6LOGYY","sp_v2","3ON104KXQKXH4DSZYIZ42APDXZ1W4U","1","0","1","0","0","24","1","4","94","2753","0","-6","2017-05-29 19:10:18","5152"
"A2ZUKYMM3YV6JN","sp_v2","3LS2AMNW5FRGO96V5TF7OJDWQPKQOU","1","1","0","1","0","19","0","19","52","978","1","8","2017-05-29 19:10:19","5153"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","3","0","3","92","1206","1","8","2017-05-29 19:10:24","5154"
"AIK9IRPT4M848","sp_v2","3XCC1ODXDLCJLMYBXLWBIEI11C6QR5","0","1","0","0","0","22","1","2","48","667","0","-8","2017-05-29 19:10:25","5155"
"ABL3H3O3BI8ZD","sp_v2","3ZY8KE4ISJ4BETFS651LJB74MIHQVW","1","1","1","0","0","20","1","0","74","3963","1","-46","2017-05-29 19:10:25","5156"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","1","0","1","1","0","8","0","8","87","982","1","1","2017-05-29 19:10:25","5157"
"ANPTDUX6LOGYY","sp_v2","3ON104KXQKXH4DSZYIZ42APDXZ1W4U","1","0","1","0","0","25","1","5","94","905","0","-6","2017-05-29 19:10:27","5158"
"AIK9IRPT4M848","sp_v2","3XCC1ODXDLCJLMYBXLWBIEI11C6QR5","0","1","0","0","0","23","1","3","48","635","0","-8","2017-05-29 19:10:32","5159"
"ASTR3EPUOKEXV","sp_v2","3L0KT67Y8EH4V3PA3KDALAQZMN4YS2","0","1","0","1","0","18","0","18","92","2978","0","-12","2017-05-29 19:10:33","5160"
"ANPTDUX6LOGYY","sp_v2","3ON104KXQKXH4DSZYIZ42APDXZ1W4U","1","0","1","0","0","26","1","6","94","30","0","-6","2017-05-29 19:10:33","5161"
"ABL3H3O3BI8ZD","sp_v2","3ZY8KE4ISJ4BETFS651LJB74MIHQVW","1","1","1","0","0","21","1","1","72","1010","1","-44","2017-05-29 19:10:34","5162"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","4","0","4","90","3354","1","10","2017-05-29 19:10:34","5163"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","1","0","1","1","0","9","0","9","86","942","1","2","2017-05-29 19:10:35","5164"
"A2ZUKYMM3YV6JN","sp_v2","3LS2AMNW5FRGO96V5TF7OJDWQPKQOU","0","1","0","0","1","20","1","0","50","1097","1","5","2017-05-29 19:10:41","5165"
"ABL3H3O3BI8ZD","sp_v2","3ZY8KE4ISJ4BETFS651LJB74MIHQVW","1","1","1","0","0","22","1","2","70","785","1","-42","2017-05-29 19:10:42","5166"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","5","0","5","88","1068","1","12","2017-05-29 19:10:43","5167"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","1","0","1","1","0","10","0","10","85","622","1","3","2017-05-29 19:10:43","5168"
"AIK9IRPT4M848","sp_v2","3XCC1ODXDLCJLMYBXLWBIEI11C6QR5","0","1","0","0","0","24","1","4","48","5049","0","-8","2017-05-29 19:10:44","5169"
"ASTR3EPUOKEXV","sp_v2","3L0KT67Y8EH4V3PA3KDALAQZMN4YS2","0","1","0","1","0","19","0","19","92","918","0","-12","2017-05-29 19:10:45","5170"
"A2ZUKYMM3YV6JN","sp_v2","3LS2AMNW5FRGO96V5TF7OJDWQPKQOU","0","1","0","0","1","21","1","1","52","404","0","3","2017-05-29 19:10:48","5171"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","1","0","1","1","0","11","0","11","84","408","1","4","2017-05-29 19:10:51","5172"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","6","0","6","86","1248","1","14","2017-05-29 19:10:51","5173"
"AIK9IRPT4M848","sp_v2","3XCC1ODXDLCJLMYBXLWBIEI11C6QR5","0","1","0","0","0","25","1","5","48","808","0","-8","2017-05-29 19:10:51","5174"
"ABL3H3O3BI8ZD","sp_v2","3ZY8KE4ISJ4BETFS651LJB74MIHQVW","1","1","1","0","0","23","1","3","68","2747","1","-40","2017-05-29 19:10:52","5175"
"A2ZUKYMM3YV6JN","sp_v2","3LS2AMNW5FRGO96V5TF7OJDWQPKQOU","0","1","0","0","1","22","1","2","54","300","0","1","2017-05-29 19:10:54","5176"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","1","0","1","1","0","12","0","12","83","733","1","5","2017-05-29 19:10:58","5177"
"AIK9IRPT4M848","sp_v2","3XCC1ODXDLCJLMYBXLWBIEI11C6QR5","0","1","0","0","0","26","1","6","48","509","0","-8","2017-05-29 19:10:58","5178"
"ASTR3EPUOKEXV","sp_v2","3L0KT67Y8EH4V3PA3KDALAQZMN4YS2","1","1","0","0","1","20","1","0","89","1981","1","-14","2017-05-29 19:10:59","5179"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","7","0","7","84","1553","1","16","2017-05-29 19:10:59","5180"
"ABL3H3O3BI8ZD","sp_v2","3ZY8KE4ISJ4BETFS651LJB74MIHQVW","1","1","1","0","0","24","1","4","66","963","1","-38","2017-05-29 19:11:00","5181"
"A2ZUKYMM3YV6JN","sp_v2","3LS2AMNW5FRGO96V5TF7OJDWQPKQOU","0","1","0","0","1","23","1","3","56","313","0","-1","2017-05-29 19:11:00","5182"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","8","0","8","82","1118","1","18","2017-05-29 19:11:06","5183"
"A2ZUKYMM3YV6JN","sp_v2","3LS2AMNW5FRGO96V5TF7OJDWQPKQOU","0","1","0","0","1","24","1","4","58","800","0","-3","2017-05-29 19:11:07","5184"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","1","0","1","1","0","13","0","13","82","711","1","6","2017-05-29 19:11:07","5185"
"ABL3H3O3BI8ZD","sp_v2","3ZY8KE4ISJ4BETFS651LJB74MIHQVW","1","1","1","0","1","25","1","5","62","2510","1","-40","2017-05-29 19:11:10","5186"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","9","0","9","80","964","1","20","2017-05-29 19:11:13","5187"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","1","0","1","1","0","14","0","14","81","838","1","7","2017-05-29 19:11:14","5188"
"A2ZUKYMM3YV6JN","sp_v2","3LS2AMNW5FRGO96V5TF7OJDWQPKQOU","0","1","0","0","1","25","1","5","60","1045","0","-5","2017-05-29 19:11:16","5189"
"ABL3H3O3BI8ZD","sp_v2","3ZY8KE4ISJ4BETFS651LJB74MIHQVW","1","1","1","0","0","26","1","6","62","1518","0","-40","2017-05-29 19:11:18","5190"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","10","0","10","78","330","1","22","2017-05-29 19:11:20","5191"
"A2ZUKYMM3YV6JN","sp_v2","3LS2AMNW5FRGO96V5TF7OJDWQPKQOU","0","1","0","0","1","26","1","6","62","3","0","-7","2017-05-29 19:11:22","5192"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","1","0","1","1","0","15","0","15","80","456","1","8","2017-05-29 19:11:25","5193"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","0","0","0","100","2794","0","0","2017-05-29 19:11:25","5194"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","11","0","11","76","732","1","24","2017-05-29 19:11:27","5195"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","1","0","1","1","0","16","0","16","79","1978","1","9","2017-05-29 19:11:33","5196"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","1","0","1","100","1251","0","0","2017-05-29 19:11:34","5197"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","12","0","12","74","810","1","26","2017-05-29 19:11:35","5198"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","13","0","13","72","484","1","28","2017-05-29 19:11:41","5199"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","2","0","2","100","1194","0","0","2017-05-29 19:11:42","5200"
"ASTR3EPUOKEXV","sp_v2","3L0KT67Y8EH4V3PA3KDALAQZMN4YS2","1","1","0","0","1","21","1","1","88","6413","0","-18","2017-05-29 19:11:43","5201"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","14","0","14","70","582","1","30","2017-05-29 19:11:49","5202"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","3","0","3","100","1701","0","0","2017-05-29 19:11:50","5203"
"ASTR3EPUOKEXV","sp_v2","3L0KT67Y8EH4V3PA3KDALAQZMN4YS2","1","1","0","0","0","22","1","2","88","1432","0","-18","2017-05-29 19:11:53","5204"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","0","0","0","0","98","3993","1","2","2017-05-29 19:11:53","5205"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","15","0","15","68","352","1","32","2017-05-29 19:11:55","5206"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","4","0","4","100","620","0","0","2017-05-29 19:11:58","5207"
"ASTR3EPUOKEXV","sp_v2","3L0KT67Y8EH4V3PA3KDALAQZMN4YS2","1","1","0","0","0","23","1","3","88","22","0","-18","2017-05-29 19:12:00","5208"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","1","1","0","1","95","432","1","0","2017-05-29 19:12:02","5209"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","16","0","16","66","729","1","34","2017-05-29 19:12:03","5210"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","5","0","5","100","700","0","0","2017-05-29 19:12:06","5211"
"ASTR3EPUOKEXV","sp_v2","3L0KT67Y8EH4V3PA3KDALAQZMN4YS2","1","1","0","0","0","24","1","4","88","1451","0","-18","2017-05-29 19:12:08","5212"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","1","2","0","2","92","487","1","-2","2017-05-29 19:12:10","5213"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","17","0","17","64","1234","1","36","2017-05-29 19:12:10","5214"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","6","0","6","100","1135","0","0","2017-05-29 19:12:13","5215"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","1","0","0","0","98","2464","1","-3","2017-05-29 19:12:15","5216"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","18","0","18","62","617","1","38","2017-05-29 19:12:18","5217"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","0","3","0","3","90","458","1","0","2017-05-29 19:12:19","5218"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","7","0","7","100","564","0","0","2017-05-29 19:12:20","5219"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","1","0","1","1","0","17","0","17","78","803","1","10","2017-05-29 19:12:21","5220"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","1","1","0","1","0","19","0","19","60","591","1","40","2017-05-29 19:12:25","5221"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","0","1","0","1","98","3538","0","-3","2017-05-29 19:12:27","5222"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","0","4","0","4","88","647","1","2","2017-05-29 19:12:27","5223"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","8","0","8","100","840","0","0","2017-05-29 19:12:28","5224"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","1","0","1","1","0","18","0","18","77","586","1","11","2017-05-29 19:12:31","5225"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","0","0","0","98","2252","1","2","2017-05-29 19:12:34","5226"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","1","5","0","5","85","482","1","0","2017-05-29 19:12:34","5227"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","9","0","9","100","845","0","0","2017-05-29 19:12:35","5228"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","1","2","0","2","96","2262","1","-6","2017-05-29 19:12:36","5229"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","1","0","1","1","0","19","0","19","76","3943","1","12","2017-05-29 19:12:41","5230"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","0","1","0","0","0","20","1","0","60","5310","0","40","2017-05-29 19:12:42","5231"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","10","0","10","100","729","0","0","2017-05-29 19:12:42","5232"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","1","3","0","3","94","987","1","-9","2017-05-29 19:12:43","5233"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","0","1","0","0","0","21","1","1","60","565","0","40","2017-05-29 19:12:49","5235"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","1","0","1","96","2070","1","4","2017-05-29 19:12:49","5234"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","0","6","0","6","83","1170","1","2","2017-05-29 19:12:49","5236"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","11","0","11","100","862","0","0","2017-05-29 19:12:50","5237"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","0","4","0","4","94","469","0","-9","2017-05-29 19:12:50","5238"
"ASTR3EPUOKEXV","sp_v2","3L0KT67Y8EH4V3PA3KDALAQZMN4YS2","1","1","0","0","0","25","1","5","88","16075","0","-18","2017-05-29 19:12:53","5239"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","0","1","0","0","0","22","1","2","60","417","0","40","2017-05-29 19:12:55","5240"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","0","7","0","7","81","392","1","4","2017-05-29 19:12:56","5241"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","12","0","12","100","724","0","0","2017-05-29 19:12:57","5242"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","2","0","2","94","1704","1","6","2017-05-29 19:12:59","5243"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","0","5","0","5","94","771","0","-9","2017-05-29 19:13:01","5244"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","0","1","0","0","0","23","1","3","60","347","0","40","2017-05-29 19:13:01","5245"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","0","8","0","8","79","367","1","6","2017-05-29 19:13:03","5246"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","0","0","1","0","1","20","1","0","73","7163","1","9","2017-05-29 19:13:03","5247"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","13","0","13","100","1280","0","0","2017-05-29 19:13:05","5248"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","0","1","0","0","0","24","1","4","60","286","0","40","2017-05-29 19:13:08","5249"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","3","0","3","92","1011","1","8","2017-05-29 19:13:08","5250"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","0","9","0","9","77","364","1","8","2017-05-29 19:13:10","5251"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","1","6","0","6","92","2220","1","-12","2017-05-29 19:13:10","5252"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","14","0","14","100","852","0","0","2017-05-29 19:13:12","5253"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","0","0","1","0","1","21","1","1","74","3703","0","8","2017-05-29 19:13:13","5254"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","0","1","0","0","0","25","1","5","60","314","0","40","2017-05-29 19:13:14","5255"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","0","10","0","10","75","556","1","10","2017-05-29 19:13:16","5256"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","4","0","4","90","1557","1","10","2017-05-29 19:13:16","5257"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","1","7","0","7","90","2005","1","-15","2017-05-29 19:13:18","5258"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","15","0","15","100","822","0","0","2017-05-29 19:13:19","5259"
"A21SIPO89DP66I","sp_v2","3U088ZLJVKU05PAYFHC2Q7Z0GNL0WI","0","1","0","0","0","26","1","6","60","440","0","40","2017-05-29 19:13:21","5260"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","0","0","1","0","1","22","1","2","75","343","0","7","2017-05-29 19:13:21","5261"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","0","11","0","11","73","406","1","12","2017-05-29 19:13:22","5262"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","5","0","5","88","491","1","12","2017-05-29 19:13:23","5263"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","1","8","0","8","88","885","1","-18","2017-05-29 19:13:25","5264"
